"subject","version","assignmentId","cond","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","attention_check_truth","attention_check_result","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"fa244c7fa7b6cb5028fb70029847c2e8","cs_wg_mon_conf_loss_real1","3COPXFW7XBDCY6K17O8PHX6JOTOKPM",1,148669,1213428,"Male",1091,"Yes","No","No real strategy.  The timer portion made my thinking more fuzzy.  Once I looked at my selections, I was shocked at how easy a question it was, and how I just flat messed it up because of the time restraint.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:29:30",15571
"7beaea6a23a511b59e7bbee6b8919662","cs_wg_mon_conf_loss_real1","3EF8EXOTT1WE6UVH41XNFMO86OIJ1I",1,57031,1155413,"Female",838,"Yes","Yes","Mar 10, 2020 - It's time to review some nasty writing mistakes that damage our ... Do you see the problem? ... Your readers will subconsciously thank you, and the Grammar Police ... of gone to the baseball game, and I could of, if Billy would of done his job. ... However, if one is to write an essay, a formal letter, orâ€“if one is a ...
",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:29:31",15572
"e31ac137e4af17efc9b9ed610961996e","cs_wg_mon_conf_loss_real1","3J4Q2Z4UTY4OTIFXWF6H5DQOGWJQWF",0,191044,1208088,"Male",1423,"No","No","I really enjoyed this study. I was just thinking of a letter at the end of the alphabet.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:29:58",15573
"c959866790801e66be45508aeabd15c3","cs_wg_mon_conf_loss_real1","37U1UTWH9VNDFIYFBRFBWNX7UBI8RJ",1,110018,1287172,"Female",1084,"No","No","the survey is very interesting and good and memory is my stratergy",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:31:46",15574
"7e930823dc43f558f5c4d73705ebf0a9","cs_wg_mon_conf_loss_real1","3D3VGR7TA0GRELS9ZAKF56PWEPQR3A",0,108088,1544593,"Male",1409,"No","No","Think of a Month that would pay well but was easy to spell ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:32:11",15575
"73b64ca248f63223fac23717ba56a3bf","cs_wg_mon_conf_loss_real1","3YT88D1N08Z5RHFE9QBI4U3IJXYK3C",0,84864,1100817,"Male",1396,"No","No","I quickly typed out the first three letters of each month, in order, without thinking too much about it. I entered ""MARCH"" when I got to it, as a first guess, but then changed it to ""MAY"" when I got to that month. I stopped at that point and let the timer run out.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:32:19",15576
"5a1030f274d9a0f538debb2752d3d5ab","cs_wg_mon_conf_loss_real1","3H7Z272LX78NIC2JSOKQWXJYDTTPLU",1,483608,1422354,"Male",823,"Yes","No","none",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:32:22",15577
"709c7be257a126f67c3b7b970d1003dc","cs_wg_mon_conf_loss_real1","3QRYMNZ7FYIBY4YBLI9PEZOK7RGNT1",0,130405,1085897,"Female",1361,"No","No","No strategy, I just had little time left after I figured out what I needed to do",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:32:35",15578
"714a743cfad4bcb6170bf9dc16522a0a","cs_wg_mon_conf_loss_real1","3QAVNHZ3EM5GV8WH352T62U3E7TLAA",0,156577,1271375,"Male",1420,"No","No","didn't have time to think about it no strategy",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:33:08",15579
"b2fa31566933940810a4a29c9c4079a2","cs_wg_mon_conf_loss_real1","3Z4XG4ZF48SXCEKRKQL3L5JVVS5X86",0,145199,1121664,"Female",1346,"No","No","I just randomly thought of months. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:33:22",15580
"fb05e46296357f7d05a487cf467b1499","cs_wg_mon_conf_loss_real1","3N4BPTXIO8TPQBSXOA7JR3TIWAGUKS",0,220201,977987,"Male",1388,"No","No","For the third letter question, I just tried to think fast.  November came to mind pretty early on, and 'v' seemed late in the alphabet so I went with it.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:33:59",15581
"6c68c7aefe71d5604a03e3cd5e1f27b8","cs_wg_mon_conf_loss_real1","3DOCMVPBTNFD3RTROMND50ISI9SNNY",1,187677,1545292,"Male",1042,"No","No","It was fun but the second part was kind of confusing and I did the best that I could.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:34:22",15582
"c37b15f4695d651bccdb0d0c5cf9e67a","cs_wg_mon_conf_loss_real1","3ATTHHXXWAPQ1KW4TCXUYUD9YOAIXZ",1,59736,1391432,"Male",1138,"No","No","try to list the months and spell them in my head as fast as i possibly can all while comparing the thrid letter and trying to remeber the best one",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:35:52",15583
"3e75a6a8d2097ba73a07b9123e6fdce5","cs_wg_mon_conf_loss_real1","358UUM7WRZ49F4TW1MN5IN1CJRD7RW",1,202214,1617672,"Male",869,"No","No","good",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:36:38",15584
"aac19bf84a2923a6c4ff2b934c874a21","cs_wg_mon_conf_loss_real1","3IO1LGZLK9YKTZ0VJ3CDLS6BYO468J",1,173998,1591256,"Female",1095,"Yes","No","this is nice survey",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:37:31",15585
"7d72d8f20a14a1098b00174fea4cb2bb","cs_wg_mon_conf_loss_real1","32XVDSJFPZYBWNJYQ2AT0XQU2OS2MN",0,134627,1569968,"Female",1398,"No","No","I honestly thought of a three letter month and then also realized the third letter is the second latest in the alphabet. I thought of the months again starting with January then in order, but May is the best answer ultimately.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:37:32",15586
"d1d9c43c35cdd628af9aa6467b6bc685","cs_wg_mon_conf_loss_real1","34YB12FSQYP1BHR5PHVI21KVC72MGV",1,127431,934646,"Male",1024,"No","No","This was a pretty hard study, but i actually found it quite interesting. I did a lot worse then i would have expected.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:38:41",15587
"1b544f9a7666a9376c3a5df151eb5e18","cs_wg_mon_conf_loss_real1","3HVVDCPGTET5A32PSKI0VFMRBBLYT3",0,285193,1298289,"Female",1380,"No","No","I thought through all the months of the year in their order and tried to visualize the third letter as I was doing so. This was obviously an ineffective strategy, as I automatically went for the months later in the year- I think because the task was to choose a letter late in the alphabet and my mind automatically tied these two things together. The result was that I didn't even consider May might be the correct option.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:38:45",15588
"1c3541a5e16e3e99defaff977351fdc7","cs_wg_mon_conf_loss_real1","3B2X28YI3WG3VXY2MFWNCUWC6UUB6S",1,86358,1134060,"Female",1028,"Yes","No","It was simply the first word that came to mind and it made sense.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:39:10",15589
"e3869cf371e2228e6d30f586d1b646ba","cs_wg_mon_conf_loss_real1","33TIN5LC04BMQOTBUEDJ4FLFH4FY90",1,148012,1573801,"Female",1031,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:39:27",15590
"0beefea11104e758a1aa49500deb8fd4","cs_wg_mon_conf_loss_real1","36V4Q8R5ZK1SO6LJSD0UWFOXIU6MQL",0,219866,1661161,"Female",1219,"No","No","Tried to give my best answer",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:39:32",15591
"5bc96e9bb0465a05461320a049977f78","cs_wg_mon_conf_loss_real1","3IJXV6UZ1XK64OASKDR29CRLX7NIR1",0,431856,1421481,"Male",1307,"No","No","This was an interesting study! I started to think about the end of the months and see if that would help, and November was the first month whose third letter was furthest in the alphabet so I went with that one.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:40:06",15592
"2246dd68ff54ef76c2e6ed4ba76617ae","cs_wg_mon_conf_loss_real1","3DL65MZB8DGQIHJN6XBGZ2U75DHECM",1,78176,1405428,"Female",1042,"No","No","I thought of the months and concentrated on the third letter of each month.  ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:41:24",15593
"0c16eea19d4b63ba616da171e66ceb9c","cs_wg_mon_conf_loss_real1","3YMU66OBIN9FJ3QUYKF5AWCZVLXHGB",0,37944,1591343,"Female",1162,"Yes","No","Mar 10, 2020 - It's time to review some nasty writing mistakes that damage our ... Do you see the problem? ... Your readers will subconsciously thank you, and the Grammar Police ... of gone to the baseball game, and I could of, if Billy would of done his job. ... However, if one is to write an essay, a formal letter, orâ€“if one is a ...
",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:42:19",15594
"0764928c7f38ce4bc9d2ca799b06ae7e","cs_wg_mon_conf_loss_real1","30LSNF239UWP04T75NC184JDLF7I2M",0,614041,2062066,"Male",1396,"No","No","My strategy for the third letter question was to try and memorize as much as I could from the months and come up with something as fast as possible. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:42:36",15595
"2b42ba1250ebd60f4a12652171d7e8b0","cs_wg_mon_conf_loss_real1","39ASUFLU6X8ELFUIXT73DFFH6V5XE7",0,126270,1413731,"Male",1296,"Yes","Yes","It my own methodology, and this study such a nice creation.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:42:38",15596
"043f3a1b0e9719fbce05fe492b157df2","cs_wg_mon_conf_loss_real1","39LOEL67OS6LWGDD01EFEPUROX783K",0,129113,1465995,"Female",1363,"Yes","No","to find a letter further in the alphabet",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:43:34",15597
"6d6b5c74a05a3b83666d3ddda562c77b","cs_wg_mon_conf_loss_real1","3SITXWYCNVAGECIYN25DC79W3YUXB9",0,104665,1047365,"Male",1136,"Yes","Yes","i like",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:43:49",15598
"f75eba7afcb8251623bb0b8cc333d018","cs_wg_mon_conf_loss_real1","3IXEICO792K3RJSJM1N8CO2YC1T6TC",0,235633,1495956,"Male",1328,"No","No","Point value",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:43:51",15599
"7aea52e28b65152c30310f3861ff2a47","cs_wg_mon_conf_loss_real1","3634BBTX0OV91Y5JTIR8SND2UJCIF6",1,151666,1340437,"Male",1079,"No","No","I just thought of the first month that ended in a ""Y"" and ""May"" has three letters.  Then July popped into my head for some reason after that.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:44:56",15600
"496ededd0987e4ff56a7b0aba3363a52","cs_wg_mon_conf_loss_real1","33FBRBDW6O099G9WTUPG7SYLUAHC8J",0,544926,1714285,"Female",1416,"No","No","tried to think of only the first three letters in the month ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:44:59",15601
"d39d4a9c1c2876feb2f1b69cccf598b2","cs_wg_mon_conf_loss_real1","3HVVDCPGTET5A32PSKI0VFMRBBJTYW",0,91284,1306141,"Male",1115,"Yes","Yes","nice",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:45:21",15602
"3fc82811058dd0be8acc03704a194de4","cs_wg_mon_conf_loss_real1","3GM6G9ZBKNY5GMDB9HUP1KZK21BMT5",1,95587,1184274,"Female",1068,"No","No","I was just quickly thinking of all the months and their third letter. Didn't even think about May for some reason",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:45:25",15603
"7046ad3e27f8142c9f0db0d6fa3def87","cs_wg_mon_conf_loss_real1","38F5OAUN5NDWQAFT5HBB4JZ6WIO7H8",0,113202,786759,"Female",1132,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:45:26",15604
"f85c969afb3bbead0ca36bf9da33ab7e","cs_wg_mon_conf_loss_real1","3FIJLY1B6U51IKSN6DHS1KEEGXFPFX",0,96638,1016965,"Female",1400,"No","No","Name off the months until I got to what I thought would be the answer",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:45:28",15605
"c26842c6d4f57393d51ff32d4a017187","cs_wg_mon_conf_loss_real1","3PW9OPU9PQLE0YX9XGRVG52R4DZ21H",0,162126,1921420,"Male",1279,"No","No","i mean it",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:46:55",15606
"36fbff77edcf44d4ccaabc82988a46bd","cs_wg_mon_conf_loss_real1","3P59JYT76LLF9I9IZZB5MBLMWWNT2E",1,83447,1332531,"Male",948,"Yes","No","this study very interesting.march",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:48:17",15607
"ae29bf66fb7a6915b7d12efc281bb77a","cs_wg_mon_conf_loss_real1","3YMU66OBIN9FJ3QUYKF5AWCZVL0HGE",0,199034,1931408,"Female",1312,"No","No","Going through the months in order, then categorizing where each third letter was situated in alpahebetical order",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:48:29",15608
"01534b0bb5a3f3b533ac792f3bf0dbf9","cs_wg_mon_conf_loss_real1","33CUSNVVNND7XDJJCI9B56224J688J",1,115460,893753,"Male",1060,"No","No","I lucked out on May. It just popped into my head.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:50:23",15609
"10736a0b0e80df7f920841f89d9a5a98","cs_wg_mon_conf_loss_real1","3R6P78PK7KC5OCHPYEWUOFFN6F0TG5",1,119191,1308693,"Female",1138,"No","No","I mostly just went through the options in chronologic order. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:51:02",15610
"89da06ca827d30aff5ede799bb995463","cs_wg_mon_conf_loss_real1","3LRLIPTPEQA5B2EZI5QSR2HOP7UAK2",1,167977,1616717,"Female",1085,"No","No","quickly going through the months in my head. but trying to remember the 3rd letter was hard",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:51:07",15611
"267b5269589577547568f595b9e13658","cs_wg_mon_conf_loss_real1","339ANSOTR53KHKXXUTI580572FTIK8",1,73140,1869435,"Male",818,"Yes","Yes","GOOD",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:51:11",15612
"3da5eb2bbfd84156c8add7c0927f7df3","cs_wg_mon_conf_loss_real1","33CKWXB73JL7BDFDECRHBMSMC7O112",0,155712,1793832,"Male",1424,"No","Yes","My strategy was to panic over the time limit and get stuck on the one that seemed right, forgetting about the obvious proper choice. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:51:49",15613
"e795e4ef72f82f47eb8e781e913514ab","cs_wg_mon_conf_loss_real1","3EFVCAY5L3AWHUF23M62UWBGKUY8J1",1,167208,1314285,"Male",1068,"No","No","I just went through the list from the beginning, thinking about each word and letter. Eventually I had to just pick one because I couldn't think fast enough to compare the letters.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:53:30",15614
"398b6ec264691e189e31e0f633fdab41","cs_wg_mon_conf_loss_real1","36DSNE9QZ5ZZ2M2IA3VYRI1GZZTJO6",0,98424,1026820,"Male",1330,"No","No","My strategy was just to try my hardest to remember the first month that I chose.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:53:33",15615
"30a39c4fc231ee60f72c6664d7061adb","cs_wg_mon_conf_loss_real1","3TS1AR6UQQFCCEONARNB1YNTG357F4",1,137654,1286857,"Female",1124,"No","No","I just tried to think as fast as possible and then started to write the first 3 letters in the virtual notepad but ran out of time.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:54:24",15616
"b0d998491d1e9b0ae20d482661012d1b","cs_wg_mon_conf_loss_real1","3Z9WI9EOZZPKLPMDOB0K8O4S22EHKE",1,182798,1255778,"Female",857,"Yes","Yes","good,november",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:55:29",15617
"14035331e4e5d05525e667a271421d11","cs_wg_mon_conf_loss_real1","33FOTY3KEMMRYGPBU9G1SIBDG4K1CX",1,215821,1374820,"Female",968,"No","No","TRY TO THINK OF MONTHS THAT HAD LATER LETTERS. IN THE END WAS NOT ABLE TO FULLY PROCESS TO CHOOSE THE LATEST ONE IN SPITE OF THINKING OF IT (AFTER I HAD WRITTEN OCTOBER)",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:55:52",15618
"2193fbb9504ce131e06847f67d5e0400","cs_wg_mon_conf_loss_real1","3KB8R4ZV1E85SQN8YS59OL9108SGBU",1,193029,1324009,"Female",1015,"No","No","no",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:56:54",15619
"fedf4df043e179a5be641f9ec3df8e74","cs_wg_mon_conf_loss_real1","3Y4W8Q93LZLHPKBN1JV1JC0BQ8SDVN",0,72608,867453,"Female",1324,"No","No","My strategy was to try to think of the months before the 20 seconds ran out. October came to mind because it is my birthday month and the third letter is far down the alphabet.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:57:37",15620
"8e0cf81a494a9ccf37b9d20cd8caa7c7","cs_wg_mon_conf_loss_real1","384PI804XS27Y8TPVC21TIWLXFZ0SM",0,121624,1681644,"Male",1419,"No","No","none",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 14:59:05",15621
"d484293c7f55fd9d55d9779e60294bb9","cs_wg_mon_conf_loss_real1","3OLQQLKKNSQDQVPTGPS2M672VXZEJ9",1,107459,1387888,"Female",1044,"No","No","My mind automatically went blank when the timer started. I found myself scrambling for the timer and then when the words came rapidly I couldn't believe that happened so fast. I went to type march in but was to late.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:01:03",15622
"b8a2da8307ffb4c421a247c127d48c79","cs_wg_mon_conf_loss_real1","3ZGVPD4G6TI5FTCUO6KJ9MVTH56TZ6",1,43331,646508,"Male",956,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:01:17",15623
"af722d6e8a742da55e670631099fbf1c","cs_wg_mon_conf_loss_real1","34S9DKFK73Q7FQX5VOWOMGGZMTHYNK",0,64304,976583,"Female",1388,"No","No","This is very interesting and fun. My strategy was to just go through all of the months in my head and see if the letter was late in the alphabet",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:08:44",15624
"f830f8bc48054a4cbb2841ab9eb8d87c","cs_wg_mon_conf_loss_real1","3MB8LZR5BFUM7L53FWFI0GXZJJ3KL4",1,718737,1855609,"Female",1057,"No","No","I should've just tried to write out all of the months but I just put down the ones I recalled first down.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:14:26",15625
"53faecfa4bc93271a79c37af16b9dafb","cs_wg_mon_conf_loss_real1","3X31TUMD7XNK1KJH7M90V110ADTL1S",0,91490,3091862,"Female",1195,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:14:50",15626
"7de9efd085f3208e0935fe2989e673e4","cs_wg_mon_conf_loss_real1","3FE2ERCCZX9VOX5G5G0IOENS8YLOPX",0,141583,1167542,"Female",1328,"No","No","I tried to think of one of the words with a late 3rd letter and chose the one I thought was best and tried to just do it quickly.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:16:55",15627
"cceaaed455f4fa2fd60fcff6aa7e80ce","cs_wg_mon_conf_loss_real1","36TFCYNS44BQ5PLKNUF9YICUYB9XHZ",0,210947,1611368,"Male",1237,"No","No","very interesting ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:23:35",15628
"4c40e5b3acea18f904a6a77d22cb12e5","cs_wg_mon_conf_loss_real1","32Z9ZLUT1LL3BG7SM3SDF5L1M7EHOO",0,128398,1375536,"Male",1420,"No","No","I just tried to iterate through the months and think of what their third letter was, though I have no idea why I didn't realize the correct answer was ""May"" until afterwards.  I think that would have to come down to the timer and feeling like I had to check through as many as possible to be sure, but I'm not sure why I seemingly forgot about May by the time I reached the end and decided ""November"" had to be correct.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:24:26",15629
"e68ba54cbc81a5d116abefb7e3fa20ba","cs_wg_mon_conf_loss_real1","3U5JL4WY5KAWTDXP8NVQ4T3QT634X0",1,72068,972570,"Female",1119,"No","No","none",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:27:06",15630
"40aa4ed40df57364ec589196e8fa482b","cs_wg_mon_conf_loss_real1","3FE2ERCCZX9VOX5G5G0IOENS8YSOP4",1,133303,1148098,"Female",894,"No","No","the word with the most pronounced syllables.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:27:34",15631
"dabcc0c22949e7780c22a0b0013100de","cs_wg_mon_conf_loss_real1","339ANSOTR53KHKXXUTI580572FQKI7",1,88548,984362,"Male",982,"No","No","trying tomthink highest value",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:29:44",15632
"277403b5750bcad22f0c06a18026a56c","cs_wg_mon_conf_loss_real1","3F6HPJW4JD171ZDCU4GG9VSL0QW2W4",1,185177,1416010,"Male",1116,"No","No","Optimize based on the prompt. Mentally search forward in the set looking for as close to a maximum value, Y in maY, then pretty much ignore the rest of the months because there is no Z as far as I remember.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:33:36",15633
"5326b12c095f559f8039da94fab53c5a","cs_wg_mon_conf_loss_real1","3B1NLC6UGZX7WKOIHXNAJ5EQHC4PGL",0,177870,1568445,"Male",1396,"No","No","Just started writing the first (3) letters of each month to get to the best one.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:39:32",15634
"6f70cc28c2b78b03c8bba45b6f96dc31","cs_wg_mon_conf_loss_real1","3WR9XG3T63C2EYRYQARSAUQ2RDA74U",0,32525,571143,"Male",1143,"Yes","Yes","It all my mind . such a nice creation",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:42:14",15635
"6db6e97d41577514f26b8e434a602840","cs_wg_mon_conf_loss_real1","3EICBYG644XYTX5FKYM7WI7ZAMEJCF",1,135523,1159105,"Female",1094,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:47:08",15636
"f8b053a06f1b1b138b12137116cb7267","cs_wg_mon_conf_loss_real1","3PJUZCGDJ6H7BI2THAFP52XDOP298N",1,173497,2099385,"Male",1128,"No","No","I tried to run through all the months in my head and keep a record of the highest third letter.  For some reason I tended to focus on the longer months, the ones with more letters.  This caused me to skip over ""May"" which is a very obvious answer.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:49:52",15637
"605d9455107330cdb0060ecfb9c3222e","cs_wg_mon_conf_loss_real1","37UQDCYH6XW18BADA6SFJKQF4YVV7K",1,132217,1321229,"Male",1131,"No","No","i started from the months that has seasonal celebration ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:50:27",15638
"7bfbe817f32d2c48a7575f94a4d30644","cs_wg_mon_conf_loss_real1","35GCEFQ6I5P0GCE09RESR9RVN7H3ZP",1,175098,1335615,"Female",969,"Yes","No","it was nice study.. it stimulates my cerebellum and cerebrum .. thank you ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:51:46",15639
"7dc5b2f404dd6e4b34c6775add41c72e","cs_wg_mon_conf_loss_real1","3OJSZ2ATDSXKAHVY4FA2FMWGRA375Z",1,28504,682489,"Male",1018,"No","No","didnt really have one",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:51:55",15640
"f4335700f21d9a6a6bedac6b1dd3c386","cs_wg_mon_conf_loss_real1","3NPI0JQDAO6B1PAO1XMHIOTF77NPT7",0,132199,1412031,"Female",1405,"No","No","I was trying to go through the months quickly to think of one that had the latest letter in the alphabet and I thought I had chosen correctly with November, but just as the timer ran out I thought of May.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:53:32",15641
"46f81a1a2250f0624396b93fbfd0d6fd","cs_wg_mon_conf_loss_real1","3OXV7EAXLERYS2UP7MHHUBY0I3L632",1,112742,1458360,"Female",1133,"No","No","To go through the months in order starting with January, February and so forth. Then I got to March and thought oh May has a later letter in the 3rd spot. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:55:27",15642
"b0c1c02a3b43fae588db33b8737855c7","cs_wg_mon_conf_loss_real1","34MAJL3QP4OKDFQBOYO2XDEMMCH34G",1,159944,1277971,"Male",1082,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:58:39",15643
"57fb346bcc051aabf48038e1baf6e207","cs_wg_mon_conf_loss_real1","3JBT3HLQF837N1JN7PBZ4CUWS3DPZR",0,56450,1338418,"Female",1395,"No","No","No strategy! Wanted to go through the 12 months using their abbreviations but realized I didn't have time. Feeling dumb now that I didn't think of May. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 15:58:51",15644
"aaf14be54114284374c2df081cb73702","cs_wg_mon_conf_loss_real1","3EJJQNKU9R668TZ8EV9H90Q6XU5RHE",1,221161,2322226,"Female",1116,"Yes","No","My strategy for the 'third letter' question was basic.  I started with January, February, March, April, and finally May.  Since I already knew no other month had any letter higher than ""y"", I immediately wanted to enter ""May"" as the answer.  Simple.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:02:02",15645
"1db7e5fc3ef8781d3b05ca8282eaca95","cs_wg_mon_conf_loss_real1","32UTUBMZ7GXOAND3NN4VOMCBNOVBVV",0,202546,1344283,"Male",1254,"No","No","Truthfully speaking, I guess Septemeber and then I thought about the other months.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:02:27",15646
"9718964cf87f508614f38444a09ffbaa","cs_wg_mon_conf_loss_real1","3EA3QWIZ4IWJK3NKO2WX9RS3LTTITP",0,325577,2105478,"Female",1399,"No","No","no comments. Mu strategy for the 'third letter' came from my gut and rethink it to confirm my answer.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:05:57",15647
"098a2db0335497eb4621c57d81713dc4","cs_wg_mon_conf_loss_real1","3F1567XTNW6DHM2P34WPRTIDIWJ9QV",1,168029,1267093,"Male",1124,"No","No","I just went through each month and picked on before I ran out of time.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:09:28",15648
"af5eb52fbf18ffd1ccb89c70189c5389","cs_wg_mon_conf_loss_real1","37QW5D2ZRGNPGXYSQGFGMX23GEJ8SR",1,352628,1604404,"Male",1121,"Yes","No","I was originally thinking about the alphabet placement=money bonus then I thought of part 1 where October was the one that yields the highest point.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:12:02",15649
"f97edcc9018ed6f0e7700c3089a3a708","cs_wg_mon_conf_loss_real1","3IOEN3P9S7K2IZGAKI3Y6IJ3KJP16N",0,100121,890707,"Male",1372,"No","No","I thought about the last letters of the alphabet like t, u, v, w, x, y, z and tried to remember if any months had those letters in them.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:12:42",15650
"0dfca546f98bb1ddf23e76e2ae7f3863","cs_wg_mon_conf_loss_real1","3IO1LGZLK9YKTZ0VJ3CDLS6BYPR86A",1,95894,1264558,"Male",1125,"No","No","Thought of letters at end of alphabet.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:12:50",15651
