subject,cond,instructions_time,total_time,gender,use_s1,write_down,comments,stamp,id
ffc42e61e94cba98def36904253ef03c,1,156819,1235607,Female,No,No,My strategy was going by the third letter of each month,7/31/20 18:45,15521
3e04dcdc40ee06a4d677914752db3cd4,1,72109,1033918,Male,No,No,Not so much of a strategy rather than the longer named months popped into my head first for some reason. I Didn't even consider May within the 20 seconds.,7/31/20 18:45,15522
30883f2423d00ba9c35d6b88c112ec64,1,113721,917254,Male,No,No,,7/31/20 18:47,15523
c5e3bdb3113e0cccde3d0a52b3c9730d,1,116675,1218998,Male,No,No,"I went through the month's in order (Jan- march) until I thought of october, then worked my way backwards to March again.",7/31/20 18:50,15524
15433e3c0e3de0bf5a51c16194eed917,1,98105,1066526,Female,No,No,"since there was a time limit, I thought of a month that has many letters and just put it.",7/31/20 18:54,15525
2b8b00392e918baae40446ab3269af9c,0,213339,1561487,Male,No,No,Great Study! I enjoyed it a lot! My only strategy was to just think of each month in order until I got to May which I realized had a Y for 3rd letter which is second to last in the alphabet so I know that was the best option.,7/31/20 18:55,15526
864b4d744ee4e21c475017693ed5ef90,0,158771,1536840,Male,No,No,"recite the alphabet in my head and choose a month accordingly, still messed up and chose november instead of may",7/31/20 18:58,15527
cfe9fd199d3dd9b7019b3dd0426aab9d,1,71730,993593,Female,No,No,I thought of May but it threw me off because it only has 3 letters so I started from beginning of the months and picked March because R is further down the alphabet.,7/31/20 19:00,15528
11a5328b10ca38c90719dd092be8a9c0,0,161162,1073420,Female,No,No,I tried to think quickly but ran out of time and typed my answer in the wrong box.,7/31/20 19:02,15529
97a21fab05923ba86e8ffe83ea936513,0,115727,1259689,Female,No,No,I went with the first months that entered my mind.,7/31/20 19:02,15530
9ba264312d715b1fda7593707d94f303,1,74896,1133500,Male,No,No,Went through months in order looking at 3rd letter til I got to May and stopped because of the 'y'. No month has a z so that's the latest letter there is.,7/31/20 19:05,15531
c2474d20a62cd94708427424b4c4a7ed,0,153630,1253311,Female,No,No,Just ran through some of the months in my head,7/31/20 19:06,15532
2da78f0ae73ea2fa1da63ea0d652eb94,1,78017,2139468,Female,No,No,My only strategy was to simply think of the months as fast as I could and eliminate the ones that didn't work.,7/31/20 19:07,15533
51cbc2e8f1e5d003ba1817c2e87ac27a,0,171161,1938817,Female,No,No,"You asked us to think of the word with letter that comes later in the alphabet, I immediately thought of November because I worked the alphabet backwards in my head. ",7/31/20 19:17,15534
f8732510f38826c9ef9041ac75a86d08,0,102632,1262777,Female,No,No,"I just started thinking of months, and for some reason ""December"" came into my head even though the third letter is near the beginning of the alphabet. Then I thought of ""September,"" and then I started running through the letters that come after P to see if it triggered the though of any months. ",7/31/20 19:17,15535
9741ea29b7ea9a66dee52a70694d8f25,0,174414,1408020,Female,No,No,"For some reason December kept popping into my mind, but I went with October. I completely overlooked November, I can't believe it lol. October had a T so that seemed pretty late in the alphabet, but the letter Z was like my bar and I just felt like I better hurry and not go too quickly. This is an interesting study, thank you :)",7/31/20 19:18,15536
aef6ee506195e71146bb38a6844687c9,1,89938,1316209,Female,No,No,"My strategy, if it can be called that, was to concentrate on the final months of the year, since they have more letters, and many of them toward the middle to end of the alphabet. Then I could sift through the beginning letters more quickly.",7/31/20 19:20,15537
4fce65897678d185b1502428e3d676a5,0,93216,894778,Female,No,No,,7/31/20 19:40,15538
51b47a4ec2e8a5cddb924a9dd6c63429,1,150678,1445116,Female,No,No,I just ran through the months in my head in order,7/31/20 19:48,15539
7b5fbc044bf35d0a2de1a00a0043440c,0,113632,1108583,Female,No,No,"I tried to think of the months in my head and consider which would be the latest. Unfortunately May did not come up in my thoughts due to it being a 3 letter word, I believe. ",7/31/20 19:50,15540
3fb35fa86504b02061f3243a6d36187a,0,185006,2131625,Female,No,Yes,Trying to think fast and V came to mind before the Y in May - darn it~,7/31/20 19:59,15541
e865a78fea6e096114574d463fc906cc,1,163467,1796091,Male,No,No,"Thinking quickly about all the months.
Just  point: the last screen's boxes were too small.  Fortunately they allowed me to make them bigger.",7/31/20 20:06,15542
1bde48abdb1a9da3702ebed131309b44,0,159320,1424521,Male,No,No,I thought about letters near the end and months with longer names. I forgot all about May.,7/31/20 20:20,15543
36dd3f8ce689e40017a21bbe7bb6c931,0,66168,1654929,Female,No,No,"At first I didn't have a strategy. I just new in my gut that October had a late third letter. With the leftover time March popped into my head, then November.",7/31/20 20:28,15544
60e7f71a0296daec50ebd28e346bfb5f,0,120397,1698719,Male,No,No,I was just trying to pick a third letter that was late in the alphabet.  I did not think of May.,7/31/20 20:29,15545
37df537bccbffc9c826d6e312617297c,0,363645,1766514,Female,No,No,"I thought of May almost instantly, which I knew was the best possible answer since none of the names of the months contain the letter Z. I spent the rest of my mind just double checking that.",7/31/20 20:30,15546
dde3487cd6a9bb0e5287baffa5c4e35d,1,96462,1451235,Female,No,No,This was very thought provoking. My strategy was to start at January and go through the first 3 letters of each month quickly until I came to November.,7/31/20 20:36,15547
7553c139c531affc15047de143cd3b90,0,109744,1053161,Female,No,No,think about the letters at the end of the alphabet and then think about which months had those letters in them ,7/31/20 20:44,15548
bbc0819f5ff518237db299b72a882a34,0,109751,1051592,Female,No,No,I started at the beginning with January and tried to quickly jump to months with a late third letter.,7/31/20 20:53,15549
013504b5ea1f7018496ed807154dd372,0,76541,963146,Male,No,No,I tried to think of the last few letters in the alphabet and then started to go through months until I got to November.,7/31/20 21:01,15550
917c6dd5fe759f4f7fc7c22339047831,0,176282,2150311,Female,No,Yes,The shortest word with the best letter.,7/31/20 21:03,15551
8c91096e680483eb5cbafd2dbc54d718,0,81575,1108032,Male,No,No,"I was listing out the months on the notepad, and got to May, thought that was the right answer and stopped.  But my mind continued on and then I came to November, and I thought Oh wait, is that after Y, but by that time the 20 was up.",7/31/20 21:07,15552
b6cf458b14aa49f684e5faed1ab6b4a3,0,89108,938543,Female,No,No,"I tried to recall words with the most syllables and November first came to mind then December, then I thought of the 3rd letter of the alphabet being C which December has.",7/31/20 21:24,15553
83d5f6f5338a6b97cbb814132d8d339f,0,151967,1201898,Male,No,No,I don't understand what this is trying to achieve. I enjoyed it though. My strategy for the third letter question was just answering based on what came to my head first.,7/31/20 21:39,15554
303fabe46850cae6a5d3885d5bccfe97,1,83960,842005,Male,Yes,No,Interesting study.,8/3/20 14:19,15555
04cabcc95d088247f2ddd8a7b9f69222,1,64361,834251,Female,No,No,"i just thought of each month in order, i only made it to march before the timer went out",8/3/20 14:20,15556
73586d0dc5641a15a567731007dcf11f,1,34793,807064,Male,Yes,No,"Nice.That strategy was A-1,Z-26 to find the 'third-letter' question and that word was shown in part 1.",8/3/20 14:21,15557
de7cf421395ec98f8e04f087d36b3c34,1,75381,902558,Male,No,No,I went with the first one i thought of,8/3/20 14:21,15558
6c8f3c02931e13ae8272425768e4ac3d,0,105945,928681,Male,Yes,Yes,nice question,8/3/20 14:22,15559
93acdf58d93aab21fec12e6cbc82f50e,1,75295,710841,Female,No,No,I didnt have one. It was the first and only word that came to mind and it made sense. a keyboard shortcut to go to next w or p thing would have been nice. ,8/3/20 14:22,15560
f3a9438581339f076aeec7ce27f323cf,1,75094,758947,Male,Yes,Yes,GOOD STUDY SURVEY AND GOOD RESPONSE IN SURVEY,8/3/20 14:22,15561
d0ef4a6f223214d3964028206bee40f2,1,52321,897048,Male,No,No,I just tried to think of the months with letters late in the alphabet.,8/3/20 14:22,15562
417047672a564659404fe8b36225110d,1,60740,909263,Female,Yes,Yes,VERY INTEREST,8/3/20 14:23,15563
8e756ab2305e85c591bb35f43fabade9,1,49423,972644,Female,Yes,Yes,GOOD,8/3/20 14:24,15564
8f67b43d9b73349df3b7d5728462ad53,1,157759,1172265,Male,Yes,No,6,8/3/20 14:26,15565
bdbe4701a325fb8e6fc87bf139781062,1,73590,767014,Male,No,No,"I wanted to have something in the box and I knew march would be worth a decent amount of points, pretty disappointing i didn't think of may as it would've been obviously the best and easiest to think of.",8/3/20 14:26,15566
5e66b02359755d54bb6062ca4628a8c1,1,33709,823743,Male,Yes,No,Interesting task.,8/3/20 14:26,15567
33dcdf0a9a86900383a2aa612db1c07c,0,102776,929325,Female,No,No,I didn't really have a strategy. November just came up automatically.,8/3/20 14:27,15568
c1d30607001c88d0c2cf285eb3e026ef,0,106236,1242155,Female,No,No,sounding out the first three letters in my head,8/3/20 14:27,15569
1b2ba90ac91d5c82b5c10c550c28830f,1,89377,841303,Male,No,No,,8/3/20 14:29,15570
fa244c7fa7b6cb5028fb70029847c2e8,1,148669,1213428,Male,Yes,No,"No real strategy.  The timer portion made my thinking more fuzzy.  Once I looked at my selections, I was shocked at how easy a question it was, and how I just flat messed it up because of the time restraint.",8/3/20 14:29,15571
7beaea6a23a511b59e7bbee6b8919662,1,57031,1155413,Female,Yes,Yes,"Mar 10, 2020 - It's time to review some nasty writing mistakes that damage our ... Do you see the problem? ... Your readers will subconsciously thank you, and the Grammar Police ... of gone to the baseball game, and I could of, if Billy would of done his job. ... However, if one is to write an essay, a formal letter, orâ€“if one is a ...
",8/3/20 14:29,15572
e31ac137e4af17efc9b9ed610961996e,0,191044,1208088,Male,No,No,I really enjoyed this study. I was just thinking of a letter at the end of the alphabet.,8/3/20 14:29,15573
c959866790801e66be45508aeabd15c3,1,110018,1287172,Female,No,No,the survey is very interesting and good and memory is my stratergy,8/3/20 14:31,15574
7e930823dc43f558f5c4d73705ebf0a9,0,108088,1544593,Male,No,No,Think of a Month that would pay well but was easy to spell ,8/3/20 14:32,15575
73b64ca248f63223fac23717ba56a3bf,0,84864,1100817,Male,No,No,"I quickly typed out the first three letters of each month, in order, without thinking too much about it. I entered ""MARCH"" when I got to it, as a first guess, but then changed it to ""MAY"" when I got to that month. I stopped at that point and let the timer run out.",8/3/20 14:32,15576
5a1030f274d9a0f538debb2752d3d5ab,1,483608,1422354,Male,Yes,No,none,8/3/20 14:32,15577
709c7be257a126f67c3b7b970d1003dc,0,130405,1085897,Female,No,No,"No strategy, I just had little time left after I figured out what I needed to do",8/3/20 14:32,15578
714a743cfad4bcb6170bf9dc16522a0a,0,156577,1271375,Male,No,No,didn't have time to think about it no strategy,8/3/20 14:33,15579
b2fa31566933940810a4a29c9c4079a2,0,145199,1121664,Female,No,No,I just randomly thought of months. ,8/3/20 14:33,15580
fb05e46296357f7d05a487cf467b1499,0,220201,977987,Male,No,No,"For the third letter question, I just tried to think fast.  November came to mind pretty early on, and 'v' seemed late in the alphabet so I went with it.",8/3/20 14:33,15581
6c68c7aefe71d5604a03e3cd5e1f27b8,1,187677,1545292,Male,No,No,It was fun but the second part was kind of confusing and I did the best that I could.,8/3/20 14:34,15582
c37b15f4695d651bccdb0d0c5cf9e67a,1,59736,1391432,Male,No,No,try to list the months and spell them in my head as fast as i possibly can all while comparing the thrid letter and trying to remeber the best one,8/3/20 14:35,15583
3e75a6a8d2097ba73a07b9123e6fdce5,1,202214,1617672,Male,No,No,good,8/3/20 14:36,15584
aac19bf84a2923a6c4ff2b934c874a21,1,173998,1591256,Female,Yes,No,this is nice survey,8/3/20 14:37,15585
7d72d8f20a14a1098b00174fea4cb2bb,0,134627,1569968,Female,No,No,"I honestly thought of a three letter month and then also realized the third letter is the second latest in the alphabet. I thought of the months again starting with January then in order, but May is the best answer ultimately.",8/3/20 14:37,15586
d1d9c43c35cdd628af9aa6467b6bc685,1,127431,934646,Male,No,No,"This was a pretty hard study, but i actually found it quite interesting. I did a lot worse then i would have expected.",8/3/20 14:38,15587
1b544f9a7666a9376c3a5df151eb5e18,0,285193,1298289,Female,No,No,"I thought through all the months of the year in their order and tried to visualize the third letter as I was doing so. This was obviously an ineffective strategy, as I automatically went for the months later in the year- I think because the task was to choose a letter late in the alphabet and my mind automatically tied these two things together. The result was that I didn't even consider May might be the correct option.",8/3/20 14:38,15588
1c3541a5e16e3e99defaff977351fdc7,1,86358,1134060,Female,Yes,No,It was simply the first word that came to mind and it made sense.,8/3/20 14:39,15589
e3869cf371e2228e6d30f586d1b646ba,1,148012,1573801,Female,No,No,,8/3/20 14:39,15590
0beefea11104e758a1aa49500deb8fd4,0,219866,1661161,Female,No,No,Tried to give my best answer,8/3/20 14:39,15591
5bc96e9bb0465a05461320a049977f78,0,431856,1421481,Male,No,No,"This was an interesting study! I started to think about the end of the months and see if that would help, and November was the first month whose third letter was furthest in the alphabet so I went with that one.",8/3/20 14:40,15592
2246dd68ff54ef76c2e6ed4ba76617ae,1,78176,1405428,Female,No,No,I thought of the months and concentrated on the third letter of each month.  ,8/3/20 14:41,15593
0c16eea19d4b63ba616da171e66ceb9c,0,37944,1591343,Female,Yes,No,"Mar 10, 2020 - It's time to review some nasty writing mistakes that damage our ... Do you see the problem? ... Your readers will subconsciously thank you, and the Grammar Police ... of gone to the baseball game, and I could of, if Billy would of done his job. ... However, if one is to write an essay, a formal letter, orâ€“if one is a ...
",8/3/20 14:42,15594
0764928c7f38ce4bc9d2ca799b06ae7e,0,614041,2062066,Male,No,No,My strategy for the third letter question was to try and memorize as much as I could from the months and come up with something as fast as possible. ,8/3/20 14:42,15595
2b42ba1250ebd60f4a12652171d7e8b0,0,126270,1413731,Male,Yes,Yes,"It my own methodology, and this study such a nice creation.",8/3/20 14:42,15596
043f3a1b0e9719fbce05fe492b157df2,0,129113,1465995,Female,Yes,No,to find a letter further in the alphabet,8/3/20 14:43,15597
6d6b5c74a05a3b83666d3ddda562c77b,0,104665,1047365,Male,Yes,Yes,i like,8/3/20 14:43,15598
f75eba7afcb8251623bb0b8cc333d018,0,235633,1495956,Male,No,No,Point value,8/3/20 14:43,15599
7aea52e28b65152c30310f3861ff2a47,1,151666,1340437,Male,No,No,"I just thought of the first month that ended in a ""Y"" and ""May"" has three letters.  Then July popped into my head for some reason after that.",8/3/20 14:44,15600
496ededd0987e4ff56a7b0aba3363a52,0,544926,1714285,Female,No,No,tried to think of only the first three letters in the month ,8/3/20 14:44,15601
d39d4a9c1c2876feb2f1b69cccf598b2,0,91284,1306141,Male,Yes,Yes,nice,8/3/20 14:45,15602
3fc82811058dd0be8acc03704a194de4,1,95587,1184274,Female,No,No,I was just quickly thinking of all the months and their third letter. Didn't even think about May for some reason,8/3/20 14:45,15603
7046ad3e27f8142c9f0db0d6fa3def87,0,113202,786759,Female,No,No,,8/3/20 14:45,15604
f85c969afb3bbead0ca36bf9da33ab7e,0,96638,1016965,Female,No,No,Name off the months until I got to what I thought would be the answer,8/3/20 14:45,15605
c26842c6d4f57393d51ff32d4a017187,0,162126,1921420,Male,No,No,i mean it,8/3/20 14:46,15606
36fbff77edcf44d4ccaabc82988a46bd,1,83447,1332531,Male,Yes,No,this study very interesting.march,8/3/20 14:48,15607
ae29bf66fb7a6915b7d12efc281bb77a,0,199034,1931408,Female,No,No,"Going through the months in order, then categorizing where each third letter was situated in alpahebetical order",8/3/20 14:48,15608
01534b0bb5a3f3b533ac792f3bf0dbf9,1,115460,893753,Male,No,No,I lucked out on May. It just popped into my head.,8/3/20 14:50,15609
10736a0b0e80df7f920841f89d9a5a98,1,119191,1308693,Female,No,No,I mostly just went through the options in chronologic order. ,8/3/20 14:51,15610
89da06ca827d30aff5ede799bb995463,1,167977,1616717,Female,No,No,quickly going through the months in my head. but trying to remember the 3rd letter was hard,8/3/20 14:51,15611
267b5269589577547568f595b9e13658,1,73140,1869435,Male,Yes,Yes,GOOD,8/3/20 14:51,15612
3da5eb2bbfd84156c8add7c0927f7df3,0,155712,1793832,Male,No,Yes,"My strategy was to panic over the time limit and get stuck on the one that seemed right, forgetting about the obvious proper choice. ",8/3/20 14:51,15613
e795e4ef72f82f47eb8e781e913514ab,1,167208,1314285,Male,No,No,"I just went through the list from the beginning, thinking about each word and letter. Eventually I had to just pick one because I couldn't think fast enough to compare the letters.",8/3/20 14:53,15614
398b6ec264691e189e31e0f633fdab41,0,98424,1026820,Male,No,No,My strategy was just to try my hardest to remember the first month that I chose.,8/3/20 14:53,15615
30a39c4fc231ee60f72c6664d7061adb,1,137654,1286857,Female,No,No,I just tried to think as fast as possible and then started to write the first 3 letters in the virtual notepad but ran out of time.,8/3/20 14:54,15616
b0d998491d1e9b0ae20d482661012d1b,1,182798,1255778,Female,Yes,Yes,"good,november",8/3/20 14:55,15617
14035331e4e5d05525e667a271421d11,1,215821,1374820,Female,No,No,TRY TO THINK OF MONTHS THAT HAD LATER LETTERS. IN THE END WAS NOT ABLE TO FULLY PROCESS TO CHOOSE THE LATEST ONE IN SPITE OF THINKING OF IT (AFTER I HAD WRITTEN OCTOBER),8/3/20 14:55,15618
2193fbb9504ce131e06847f67d5e0400,1,193029,1324009,Female,No,No,no,8/3/20 14:56,15619
fedf4df043e179a5be641f9ec3df8e74,0,72608,867453,Female,No,No,My strategy was to try to think of the months before the 20 seconds ran out. October came to mind because it is my birthday month and the third letter is far down the alphabet.,8/3/20 14:57,15620
8e0cf81a494a9ccf37b9d20cd8caa7c7,0,121624,1681644,Male,No,No,none,8/3/20 14:59,15621
d484293c7f55fd9d55d9779e60294bb9,1,107459,1387888,Female,No,No,My mind automatically went blank when the timer started. I found myself scrambling for the timer and then when the words came rapidly I couldn't believe that happened so fast. I went to type march in but was to late.,8/3/20 15:01,15622
b8a2da8307ffb4c421a247c127d48c79,1,43331,646508,Male,No,No,,8/3/20 15:01,15623
af722d6e8a742da55e670631099fbf1c,0,64304,976583,Female,No,No,This is very interesting and fun. My strategy was to just go through all of the months in my head and see if the letter was late in the alphabet,8/3/20 15:08,15624
f830f8bc48054a4cbb2841ab9eb8d87c,1,718737,1855609,Female,No,No,I should've just tried to write out all of the months but I just put down the ones I recalled first down.,8/3/20 15:14,15625
53faecfa4bc93271a79c37af16b9dafb,0,91490,3091862,Female,No,No,,8/3/20 15:14,15626
7de9efd085f3208e0935fe2989e673e4,0,141583,1167542,Female,No,No,I tried to think of one of the words with a late 3rd letter and chose the one I thought was best and tried to just do it quickly.,8/3/20 15:16,15627
cceaaed455f4fa2fd60fcff6aa7e80ce,0,210947,1611368,Male,No,No,very interesting ,8/3/20 15:23,15628
4c40e5b3acea18f904a6a77d22cb12e5,0,128398,1375536,Male,No,No,"I just tried to iterate through the months and think of what their third letter was, though I have no idea why I didn't realize the correct answer was ""May"" until afterwards.  I think that would have to come down to the timer and feeling like I had to check through as many as possible to be sure, but I'm not sure why I seemingly forgot about May by the time I reached the end and decided ""November"" had to be correct.",8/3/20 15:24,15629
e68ba54cbc81a5d116abefb7e3fa20ba,1,72068,972570,Female,No,No,none,8/3/20 15:27,15630
40aa4ed40df57364ec589196e8fa482b,1,133303,1148098,Female,No,No,the word with the most pronounced syllables.,8/3/20 15:27,15631
dabcc0c22949e7780c22a0b0013100de,1,88548,984362,Male,No,No,trying tomthink highest value,8/3/20 15:29,15632
277403b5750bcad22f0c06a18026a56c,1,185177,1416010,Male,No,No,"Optimize based on the prompt. Mentally search forward in the set looking for as close to a maximum value, Y in maY, then pretty much ignore the rest of the months because there is no Z as far as I remember.",8/3/20 15:33,15633
5326b12c095f559f8039da94fab53c5a,0,177870,1568445,Male,No,No,Just started writing the first (3) letters of each month to get to the best one.,8/3/20 15:39,15634
6f70cc28c2b78b03c8bba45b6f96dc31,0,32525,571143,Male,Yes,Yes,It all my mind . such a nice creation,8/3/20 15:42,15635
6db6e97d41577514f26b8e434a602840,1,135523,1159105,Female,No,No,,8/3/20 15:47,15636
f8b053a06f1b1b138b12137116cb7267,1,173497,2099385,Male,No,No,"I tried to run through all the months in my head and keep a record of the highest third letter.  For some reason I tended to focus on the longer months, the ones with more letters.  This caused me to skip over ""May"" which is a very obvious answer.",8/3/20 15:49,15637
605d9455107330cdb0060ecfb9c3222e,1,132217,1321229,Male,No,No,i started from the months that has seasonal celebration ,8/3/20 15:50,15638
7bfbe817f32d2c48a7575f94a4d30644,1,175098,1335615,Female,Yes,No,it was nice study.. it stimulates my cerebellum and cerebrum .. thank you ,8/3/20 15:51,15639
7dc5b2f404dd6e4b34c6775add41c72e,1,28504,682489,Male,No,No,didnt really have one,8/3/20 15:51,15640
f4335700f21d9a6a6bedac6b1dd3c386,0,132199,1412031,Female,No,No,"I was trying to go through the months quickly to think of one that had the latest letter in the alphabet and I thought I had chosen correctly with November, but just as the timer ran out I thought of May.",8/3/20 15:53,15641
46f81a1a2250f0624396b93fbfd0d6fd,1,112742,1458360,Female,No,No,"To go through the months in order starting with January, February and so forth. Then I got to March and thought oh May has a later letter in the 3rd spot. ",8/3/20 15:55,15642
b0c1c02a3b43fae588db33b8737855c7,1,159944,1277971,Male,No,No,,8/3/20 15:58,15643
57fb346bcc051aabf48038e1baf6e207,0,56450,1338418,Female,No,No,No strategy! Wanted to go through the 12 months using their abbreviations but realized I didn't have time. Feeling dumb now that I didn't think of May. ,8/3/20 15:58,15644
aaf14be54114284374c2df081cb73702,1,221161,2322226,Female,Yes,No,"My strategy for the 'third letter' question was basic.  I started with January, February, March, April, and finally May.  Since I already knew no other month had any letter higher than ""y"", I immediately wanted to enter ""May"" as the answer.  Simple.",8/3/20 16:02,15645
1db7e5fc3ef8781d3b05ca8282eaca95,0,202546,1344283,Male,No,No,"Truthfully speaking, I guess Septemeber and then I thought about the other months.",8/3/20 16:02,15646
9718964cf87f508614f38444a09ffbaa,0,325577,2105478,Female,No,No,no comments. Mu strategy for the 'third letter' came from my gut and rethink it to confirm my answer.,8/3/20 16:05,15647
098a2db0335497eb4621c57d81713dc4,1,168029,1267093,Male,No,No,I just went through each month and picked on before I ran out of time.,8/3/20 16:09,15648
af5eb52fbf18ffd1ccb89c70189c5389,1,352628,1604404,Male,Yes,No,I was originally thinking about the alphabet placement=money bonus then I thought of part 1 where October was the one that yields the highest point.,8/3/20 16:12,15649
f97edcc9018ed6f0e7700c3089a3a708,0,100121,890707,Male,No,No,"I thought about the last letters of the alphabet like t, u, v, w, x, y, z and tried to remember if any months had those letters in them.",8/3/20 16:12,15650
0dfca546f98bb1ddf23e76e2ae7f3863,1,95894,1264558,Male,No,No,Thought of letters at end of alphabet.,8/3/20 16:12,15651
f563d4d6288d63b623ea6821cc812d63,0,123227,1438705,Female,No,No,No thanks.,8/3/20 16:15,15652
1f956a1dfce1d07c3d5c295a1f588d9f,1,90676,1277169,Female,No,No,I just kind of imagined all of them at once but abbreviated them to three letters and in my mind looked only at the last letter.  I missed may for some reason. I seem to have been focused on the months with more letters.,8/3/20 16:16,15653
89f10e33cf1c5a2d46fab030b8ab68e4,1,76847,856950,Female,Yes,No,"I went through the months in my mind, then started typing them abbreviated.  I realized Y was the latest letter in the alphabet for months when I hit May.",8/3/20 16:25,15654
f0d9fc305dd771162c0495a70bc29dc2,1,155365,979308,Male,No,No,"I was just thinking of various months, what their third letter was, and how late in the alphabet was. I didn't have much of a specific strategy.",8/3/20 16:26,15655
242c419caf83718af34b4d439a58265f,1,129364,1425449,Female,Yes,No,I just did some quick calculations.,8/3/20 16:26,15656
3838cc5ce46f207be332ff835200cdaa,0,111321,1047470,Male,No,No,"Well, I know that May has a third letter that ends in Y. I briefly thought if any months had a Z in them (the only letter later in the alphabet than Y). There were none, so I stopped thinking.",8/3/20 16:27,15657
b726673af42fbd8416865e83ce024235,0,199800,1848023,Male,No,No,No comments,8/3/20 16:31,15658
1a7be8b64183be0f31a0b7415a863472,0,129057,980210,Female,No,No,No comments thank you,8/3/20 16:37,15659
43a9df6199907aea30f9d7461d51afe3,0,160182,1287089,Male,No,No,"I blew it.  November came first to mind, and I thought it was a really good one.  Then I started lazily going through the months in yearly order, did the repetition of January and February and thought, nah, they're about all the same, November is a winner.",8/3/20 16:37,15660
0dee31328e6b3c34413c86b887d8ac50,0,373956,1845327,Male,No,No,no comments ,8/3/20 16:37,15661
7285318be714f18e05f7fb7e261161d3,0,255167,1216461,Female,No,No,To think about all the words that fit the criteria ,8/3/20 16:39,15662
8004d5be785d276eb9267f072e8c3d44,1,106389,1254408,Female,Yes,No,This was tough because I was trying to think of the months that were worth more points when doing this. So I was only going with the words with the higher amount. Was that right? November was probably the right answer but my slow ass couldn't think of that right away. This was super fun though. It made my brain hurt. I didnt use paper or pen either I actually tried. ,8/3/20 16:40,15663
309c7d9ce3edde1eea5ebe31fcae7943,0,101478,924507,Female,No,No,I started with November and then just started with the beginning and got sidetracked trying to make sure I thought of everything,8/3/20 16:41,15664
6b1000fe13ef4718c690df8055197f3f,1,56138,887972,Male,No,No,,8/3/20 16:43,15665
24025a753204f23b478875fd334577fd,0,92828,1073253,Male,No,No,sound out words that seem to have the third letter being farthest. Only two words came to my mind so I tried to decide between the two. ,8/3/20 16:45,15666
c6d1cf7e0ffbd51b321b38fa1f305038,1,61880,1785732,Female,No,No,This study is very interesting. The third letter strategy is vowel.,8/3/20 16:47,15667
ccd62be7578a2a76955c6660d49de164,1,61782,722330,Female,No,No,"I quickly abbreviated all the months in my head and realized May had Y as it's third letter, and I knew all the other months didn't share that letter. ",8/3/20 16:53,15668
5638992648fde3232d59d25d2091ca92,1,84254,883760,Female,No,No,"I tried to think of months that had late letters of the alphabet and anchored on p since it is more than halfway down the alphabet, then I moved sequentially through the months, October, November. I stopped at November since ""v"" is near the end and I didn't really have much time left. I probably should have kept going to get to May.",8/3/20 16:54,15669
a4d3003c46fe9214cf23d30f60b58f49,1,95936,1543486,Male,No,No,Just to think of an actual month. December came first I think because it's the last month but wasn't a very good answer. August came second because it was still on my mind as a valuable month in part one. I was running low on time and then November popped into my head and seemed like a good answer. The study was fun.,8/3/20 16:54,15670
cbef44d62811701e7c97df36239f2183,1,712889,1354677,Male,No,No,My strategy for the third letter was quickly go through the alphabet and then compare that to the list of months.,8/3/20 16:58,15671
b4ada4a71e8d6376f03c904e59f436c1,0,79651,1190320,Female,No,No,My strategy wasn't well-defined. I only thought of the first three letters of the months I considered and then moved on onto another random month if the third letter was not late in the alphabet.,8/3/20 16:59,15672
29e2e5211277c94634f7cdaa6fbba97a,0,332528,1518990,Female,No,No,July popped into my head first.Then I just proceeded in the order of the calendar. I literally missed entering May by a second.,8/3/20 17:00,15673
7760739e0a4042dd2026972207b651c6,1,80099,752978,Male,No,No,No    just came to mind,8/3/20 17:05,15674
5b1412124f134a5126881a1967189e72,0,134830,1124609,Male,No,No,"There was no real strategy, the first few months that came to mind I tried to quickly think about their 3rd letter and compare them to the other months that came to mind.",8/3/20 17:05,15675
fd5bef2e656edebe10a9e199b011b779,0,67550,1325837,Male,Yes,Yes,Good and awesome survey. My strategy is I can give the alphabet order to the given letters.,8/3/20 17:06,15676
aec92677b5ed88f82e4e021b1c6cbe1e,0,169271,1812452,Female,No,No,"I tried to quickly think of the third letter of the months, but I didn't come up with the right answer,or any answer as it turns out. I ran out of time.",8/3/20 17:07,15677
9e0989f43221ad1ccf3373849834c883,1,127632,1350673,Male,Yes,No,my strategy was thinking about the sound of the word and the letters in those words. then once i narrowed it down ... i realized I had skipped May and it qualified as a three letter word,8/3/20 17:08,15678
0a4d76880e8b358ea02dbb18a999cadb,0,72354,880144,Female,No,No,Trying to think of all the months ,8/3/20 17:08,15679
8a93c828637a33955a9d95c35aeb7f2f,0,132406,874997,Male,No,No,Tried to think of a word with a letter who's 3rd was at the end of the alphabet ,8/3/20 17:09,15680
7ca860252f10ad0f1c7148224947fd8b,0,110760,998618,Female,No,No,This was a really fun study that seemed like a good brain exercise for me. I like that it had to make me think while also using my memory. My strategy for the third letter question was to just start randomly thinking of the months out of the year and using my head to determine which had a third letter later in the alphabet before the time ran out.,8/3/20 17:13,15681
f764987cb7c15221b700808cd74b8a8e,1,151699,1094368,Male,No,No,"I thought of March first probably because it was on my mind so much from the first part because it was the highest point value. After that I typed out the first three letters of random months, I should have gone in order to be more systematic about it but for some reason I didn't.",8/3/20 17:15,15682
