subject,question,question_ind,all_values,question_order,comp_check,comp_check_pass,comp_check_rt,comp_check2,comp_check_pass2,choice,scratch,rt,stamp,id
d0f2bcd7210c96586a373d8cb0686120,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,37800,0,1,November,,21000,9/24/18 14:39,25970
506554aa7ba80fac77b33c69394b46bb,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,23326,0,1,"March
Ma",,21000,9/24/18 14:39,25971
110cb337371fbdbeda6a36413e14e86b,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""June"":0,""May"":0,""July"":0,""November"":1,""September"":0,""February"":0,""August"":1,""January"":1,""April"":0,""March"":0,""December"":0}",,30091,9/24/18 14:39,25972
aa367143c1001973da003d8e291bb0db,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,31082,0,1,November,,21000,9/24/18 14:39,25973
8bc92f0971ca4ea72f193484516032c0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,27986,0,1,May,January Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,21000,9/24/18 14:39,25974
cae1bf64b6843dffb1e91e2c342443b0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""November"":1,""April"":0,""February"":0,""December"":0,""August"":0,""July"":0,""June"":0,""September"":0,""January"":0,""October"":1,""May"":0}",,122242,9/24/18 14:39,25975
8277f70353ea994d19a864e6e1a37044,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""June"":0,""January"":1,""July"":1,""May"":1,""April"":1,""November"":1,""September"":0,""March"":0,""February"":0,""October"":0,""August"":0}",,19880,9/24/18 14:39,25976
47d8cd48af3d1c8a9b0d47b585f52104,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,27383,0,1,may,"oct
dec
jan
feb
mar
apr
may",21000,9/24/18 14:39,25977
37470728d17986084a3f933487a9b75c,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,33043,0,1,November,,21000,9/24/18 14:39,25978
116b64c4e56f3df49a4b25e5272245c0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":1,""August"":0,""March"":0,""July"":0,""October"":0,""November"":0,""May"":0,""June"":1,""February"":0,""April"":0,""December"":0,""September"":0}",,7784,9/24/18 14:39,25979
d162e2278f5345bee33a45038fd9fe19,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,42141,15,0,May,,21000,9/24/18 14:39,25980
b768e8ac056b2f0eaddfbe04e4866ef6,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,30560,0,1,SEPTEMBER,,21000,9/24/18 14:39,25981
c9999c9f48a5fa64824716b1b3d61e67,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,53886,0,1,april,,21000,9/24/18 14:40,25982
ddd0fc90b55117cef9523ac48b3011d6,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,15,0,35498,15,0,Fizzle,,21000,9/24/18 14:40,25983
d07e2d367c724866a8aa7743e0b7df3f,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""February"":0,""September"":1,""April"":1,""May"":1,""June"":0,""November"":0,""July"":0,""January"":0,""August"":0,""October"":0,""December"":0}",,6093,9/24/18 14:40,25984
de8a7074f243ef7e8fd4f5d6b475b3a3,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""June"":1,""August"":1,""March"":0,""September"":1,""May"":0,""February"":1,""July"":0,""April"":0,""January"":1,""November"":1,""October"":0}",,9298,9/24/18 14:40,25985
e6c6797de68ce2e6b78a8304e74ba7f0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""October"":0,""January"":1,""March"":1,""February"":1,""June"":0,""August"":0,""May"":1,""September"":0,""December"":0,""April"":0,""November"":0}",,37580,9/24/18 14:40,25986
05d0899e013e4babb787f9acc17bf6d8,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":1,""July"":0,""December"":0,""November"":0,""January"":0,""October"":0,""February"":0,""September"":0,""April"":0,""August"":0,""March"":0,""May"":0}",,1644445,9/24/18 14:40,25987
33b74067bdcfcd079b494f2a2333964c,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,30670,0,1,february,"january 
march
april",21000,9/24/18 14:40,25988
bd560e3aebd05a9f18966d572c284475,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""February"":0,""May"":0,""August"":1,""January"":1,""June"":0,""July"":0,""December"":1,""September"":1,""October"":0,""November"":0,""March"":0}",,22720,9/24/18 14:40,25989
0d9096aef20b5f407df30a75434270a5,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,47962,0,1,Mar,,21000,9/24/18 14:40,25990
5d8e17e980fc9e1955def89339cc3810,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,58004,0,1,AUGUST,,21000,9/24/18 14:40,25991
f0910950d33f4627d0a73eb21eb3c52f,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,179157,0,1,Nov,,21000,9/24/18 14:40,25992
36060f0623753066cafb9c861e51fc9f,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,38772,0,1,september,october,21000,9/24/18 14:40,25993
aa367143c1001973da003d8e291bb0db,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""July"":0,""June"":1,""February"":0,""March"":0,""September"":1,""August"":0,""January"":0,""December"":1,""April"":0,""May"":0,""October"":0}",,28488,9/24/18 14:40,25994
718e8fb24604b1da9edb3187d0e8fac7,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,30,0,57244,0,1,May,May,21000,9/24/18 14:40,25995
af3f366d84da9b98c0d46aa1bc8f4dfb,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""June"":0,""April"":1,""December"":0,""November"":1,""October"":1,""August"":0,""March"":1,""January"":1,""September"":1,""May"":0,""July"":0}",,58702,9/24/18 14:40,25996
730a2785459e8d334b134b552c95a8b3,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,22900,26,0,Apple,Apple,21000,9/24/18 14:40,25997
6215242b7abb6d432f8dbacc8678c06b,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""February"":0,""August"":0,""July"":0,""June"":0,""January"":0,""April"":0,""May"":0,""December"":0,""October"":1,""November"":0,""September"":0}",,81414,9/24/18 14:40,25998
d162e2278f5345bee33a45038fd9fe19,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""June"":0,""May"":1,""July"":0,""February"":0,""November"":0,""April"":0,""January"":0,""September"":0,""March"":0,""October"":0,""August"":0}",,15006,9/24/18 14:40,25999
2cd9b64bcb7afc5f8700e6615c2756e2,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,21600,0,1,November,,21000,9/24/18 14:40,26000
506554aa7ba80fac77b33c69394b46bb,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":1,""April"":0,""September"":1,""May"":0,""February"":0,""March"":1,""October"":0,""June"":1,""July"":0,""January"":1,""November"":0,""August"":0}",,33737,9/24/18 14:40,26001
37470728d17986084a3f933487a9b75c,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""March"":0,""December"":0,""April"":0,""June"":0,""August"":0,""July"":0,""May"":0,""October"":1,""September"":1,""November"":1,""February"":0}",,37687,9/24/18 14:41,26002
b768e8ac056b2f0eaddfbe04e4866ef6,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""February"":0,""January"":0,""October"":0,""November"":0,""August"":1,""September"":1,""July"":0,""June"":0,""March"":0,""April"":0,""May"":0}",,18747,9/24/18 14:41,26003
47d8cd48af3d1c8a9b0d47b585f52104,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""October"":1,""March"":1,""August"":0,""December"":1,""November"":1,""May"":1,""September"":0,""February"":1,""April"":0,""July"":0,""January"":1}",,34245,9/24/18 14:41,26004
595f6d37bb4557b5da0031e4da6f02fc,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""August"":0,""December"":0,""October"":0,""May"":0,""July"":0,""March"":0,""November"":1,""February"":0,""June"":0,""January"":0,""September"":0}",,116603,9/24/18 14:41,26005
c9999c9f48a5fa64824716b1b3d61e67,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""October"":0,""June"":0,""November"":0,""September"":0,""January"":0,""December"":1,""February"":0,""May"":0,""March"":0,""April"":0,""August"":0}",,18413,9/24/18 14:41,26006
33b74067bdcfcd079b494f2a2333964c,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""September"":0,""August"":0,""March"":1,""October"":1,""May"":1,""November"":0,""January"":1,""April"":1,""July"":0,""June"":0,""February"":1}",,15285,9/24/18 14:41,26007
e6d8d3b8fe1b7e495534e88594f4d665,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,21195,0,1,may,,21000,9/24/18 14:41,26008
ddd0fc90b55117cef9523ac48b3011d6,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""June"":0,""August"":0,""July"":0,""May"":0,""January"":0,""December"":0,""February"":0,""October"":0,""November"":0,""April"":0,""September"":0}",,14520,9/24/18 14:41,26009
2e308fd83322f6a52b85e1be42dd6b59,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,171541,0,1,January,,21000,9/24/18 14:41,26010
58fda10b5233360a6f527cfdd2f4fcdd,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""March"":0,""August"":0,""February"":0,""April"":1,""June"":0,""December"":0,""September"":0,""July"":0,""May"":1,""November"":1,""October"":1}",,138398,9/24/18 14:41,26011
09e9469a9a9c1e510e7200c78208207c,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,50713,15,0,November,,21000,9/24/18 14:41,26012
d0f2bcd7210c96586a373d8cb0686120,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""May"":0,""March"":0,""October"":0,""July"":0,""November"":1,""June"":0,""February"":0,""December"":0,""January"":0,""April"":0,""September"":0}",,99044,9/24/18 14:42,26013
5f54c26bfa10df8468488a7e776cbe52,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,55780,0,1,may,,21000,9/24/18 14:42,26014
0d9096aef20b5f407df30a75434270a5,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""March"":1,""September"":0,""June"":0,""November"":0,""May"":0,""October"":0,""January"":1,""April"":1,""February"":1,""July"":0,""December"":0}",,43893,9/24/18 14:42,26015
718e8fb24604b1da9edb3187d0e8fac7,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""October"":1,""September"":1,""February"":0,""July"":0,""August"":0,""January"":0,""April"":1,""March"":1,""December"":0,""November"":1,""May"":1}",,22562,9/24/18 14:42,26016
bbd36f61961ff7971dd77b343f17fe84,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,36663,0,1,May,"Jan
Feb
Mar
Apr
May
Jun
Jul
Aug",21000,9/24/18 14:42,26017
730a2785459e8d334b134b552c95a8b3,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""February"":0,""April"":0,""May"":0,""September"":0,""December"":0,""July"":0,""October"":0,""March"":0,""November"":0,""August"":0,""June"":0}",,23173,9/24/18 14:42,26018
55100128693dea3f35129f272d6c3571,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,71896,0,1,October,,21000,9/24/18 14:42,26019
8bc92f0971ca4ea72f193484516032c0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":1,""January"":0,""June"":0,""August"":0,""July"":0,""November"":1,""April"":0,""March"":0,""May"":1,""February"":0,""December"":0,""October"":1}",,92262,9/24/18 14:42,26020
9990ccb3b3f3afc1a0ed7ad187c42715,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,32294,0,1,MAY,,21000,9/24/18 14:42,26021
2ee183c8cc9e7e4554dac3fe0dd19989,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,25576,0,1,"November
november",november,21000,9/24/18 14:42,26022
f4c4315baca250a9a6dd0cf9627eaa5d,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,34584,0,1,"December
",,21000,9/24/18 14:42,26023
5d8e17e980fc9e1955def89339cc3810,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":1,""October"":0,""March"":0,""November"":0,""September"":0,""April"":0,""May"":0,""December"":0,""January"":0,""July"":0,""February"":0,""June"":0}",,41761,9/24/18 14:42,26024
e89e337b433ce8bf318c51e9060f7255,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,62339,26,0,"november
",november,21000,9/24/18 14:42,26025
36060f0623753066cafb9c861e51fc9f,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""March"":0,""February"":0,""October"":1,""January"":0,""August"":0,""September"":1,""June"":0,""November"":0,""April"":0,""May"":0,""July"":0}",,56351,9/24/18 14:42,26026
902dc2363d6b6f678d031a21238693a7,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""January"":0,""November"":0,""July"":0,""May"":0,""February"":0,""December"":0,""March"":0,""October"":0,""September"":0,""April"":0,""August"":0}",,270777,9/24/18 14:42,26027
335ccf818d90d2e8f4d73741e74c93cf,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,32046,0,1,"October
October",,21000,9/24/18 14:42,26028
2cd9b64bcb7afc5f8700e6615c2756e2,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""April"":0,""July"":0,""March"":0,""February"":0,""November"":1,""January"":0,""May"":0,""December"":1,""June"":1,""October"":1,""August"":0}",,66999,9/24/18 14:42,26029
7627358f2aaa0c72d145090f001b15e6,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,54342,0,1,september,,21000,9/24/18 14:43,26030
e6d8d3b8fe1b7e495534e88594f4d665,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""August"":1,""October"":0,""November"":0,""May"":1,""March"":1,""April"":1,""June"":1,""January"":1,""December"":0,""July"":0,""February"":1}",,38753,9/24/18 14:43,26031
4a7649b7beada0e1d6d8978477f47b40,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,63375,0,1,MAY,,21000,9/24/18 14:43,26032
09e9469a9a9c1e510e7200c78208207c,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""October"":1,""April"":0,""February"":0,""August"":0,""March"":0,""July"":0,""September"":1,""December"":1,""June"":0,""May"":0,""January"":0}",,3168,9/24/18 14:43,26033
2e308fd83322f6a52b85e1be42dd6b59,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""July"":1,""November"":0,""February"":1,""January"":1,""September"":1,""March"":0,""December"":0,""May"":0,""October"":1,""April"":0,""June"":0}",,26843,9/24/18 14:43,26034
a8e54e3b43c065e1640496f1e67877e0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,37056,0,1,October,,21000,9/24/18 14:43,26035
5f54c26bfa10df8468488a7e776cbe52,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""January"":0,""October"":0,""August"":0,""May"":1,""March"":0,""November"":0,""September"":0,""April"":0,""June"":0,""July"":0,""December"":0}",,22279,9/24/18 14:43,26036
fc6c9894891045b0c15c74d057e41139,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,110057,0,1,November,,21000,9/24/18 14:43,26037
c2c391979ca41be7fc2a172ad581827f,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""September"":0,""February"":1,""July"":0,""June"":1,""November"":1,""January"":1,""May"":1,""August"":1,""April"":1,""March"":1,""October"":1}",,166172,9/24/18 14:43,26038
645673389da0a4a90941b0cbb6af13d5,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,155363,0,1,NOVEMBER,,21000,9/24/18 14:43,26039
a0e93eba3e29572280f224b70d6bfe34,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""December"":1,""November"":1,""July"":0,""April"":1,""October"":0,""June"":0,""May"":0,""February"":0,""August"":0,""September"":1,""January"":0}",,119246,9/24/18 14:43,26040
bbd36f61961ff7971dd77b343f17fe84,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":1,""July"":0,""February"":1,""March"":1,""November"":0,""August"":0,""June"":0,""January"":1,""April"":1,""December"":0,""October"":0,""September"":0}",,27609,9/24/18 14:43,26041
f4c4315baca250a9a6dd0cf9627eaa5d,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""April"":0,""February"":0,""May"":0,""September"":0,""January"":0,""March"":0,""November"":0,""October"":0,""August"":0,""June"":0,""December"":1}",,8761,9/24/18 14:43,26042
53d4c3ebda7e7c2202155f13973cd24c,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,30573,0,1,May,,21000,9/24/18 14:44,26043
335ccf818d90d2e8f4d73741e74c93cf,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""October"":1,""March"":0,""June"":1,""September"":0,""August"":0,""February"":0,""April"":0,""May"":1,""November"":0,""January"":0,""July"":0}",,18399,9/24/18 14:44,26044
e89e337b433ce8bf318c51e9060f7255,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""August"":0,""October"":0,""March"":0,""July"":0,""December"":0,""January"":1,""June"":0,""April"":0,""February"":0,""May"":1,""September"":1}",,27089,9/24/18 14:44,26045
3245a461e8a817add558954156a4f7c0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,26890,0,1,November,Novemner,21000,9/24/18 14:44,26046
55100128693dea3f35129f272d6c3571,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":1,""March"":1,""January"":1,""February"":1,""April"":0,""November"":0,""December"":0,""June"":0,""September"":1,""July"":0,""August"":0,""May"":0}",,62971,9/24/18 14:44,26047
9990ccb3b3f3afc1a0ed7ad187c42715,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":1,""March"":1,""October"":0,""August"":0,""September"":0,""April"":1,""December"":0,""June"":0,""May"":1,""February"":1,""July"":0,""November"":0}",,74934,9/24/18 14:44,26048
2ee183c8cc9e7e4554dac3fe0dd19989,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""January"":1,""June"":0,""May"":0,""April"":1,""September"":1,""November"":1,""October"":0,""March"":0,""July"":0,""February"":0,""August"":0}",,67601,9/24/18 14:44,26049
b0da6f0b57e16b82470647fb370620d9,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,25452,0,1,March,"january 
feb
mar
jun

apr",21000,9/24/18 14:44,26050
a8e54e3b43c065e1640496f1e67877e0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":1,""April"":0,""May"":0,""November"":0,""August"":0,""January"":0,""September"":0,""July"":0,""February"":0,""June"":0,""October"":1,""March"":0}",,31047,9/24/18 14:44,26051
e87d88da5e82967befb2a669d1dc2d52,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,111046,0,1,JANUARY,,21000,9/24/18 14:44,26052
4a7649b7beada0e1d6d8978477f47b40,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""May"":1,""December"":0,""September"":0,""February"":1,""April"":1,""June"":0,""March"":1,""August"":0,""July"":0,""November"":0,""January"":1}",,34909,9/24/18 14:45,26053
4dec212f5d635145284c08f44bf08c30,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,61482,0,1,March,March,21000,9/24/18 14:45,26054
cf5e6c9b14eb878d33a77c19dcca43f0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,48341,0,1,July,,21000,9/24/18 14:45,26055
f0910950d33f4627d0a73eb21eb3c52f,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""April"":0,""December"":0,""September"":1,""June"":0,""October"":0,""November"":1,""May"":0,""March"":0,""August"":0,""February"":0,""January"":0}",,172803,9/24/18 14:45,26056
7a96a8c42e166d463682819c2c7fdaa1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,35614,0,1,March,,21000,9/24/18 14:45,26057
3245a461e8a817add558954156a4f7c0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""February"":0,""November"":1,""December"":0,""May"":0,""October"":0,""August"":0,""January"":0,""April"":0,""July"":0,""June"":0,""September"":1}",,38299,9/24/18 14:45,26058
a57442d879a1abb50b1caf0e5d8fcc1f,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,25596,0,1,April,"janu
febmaraprmayjunjulaug",21000,9/24/18 14:45,26059
f3a319f88dc83cf0ca493c0c33663bd8,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,30,0,23461,0,1,November,,21000,9/24/18 14:46,26060
b0da6f0b57e16b82470647fb370620d9,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""May"":0,""July"":1,""October"":0,""June"":0,""August"":0,""November"":0,""December"":1,""March"":1,""February"":1,""April"":1,""January"":1}",,15162,9/24/18 14:46,26061
e87d88da5e82967befb2a669d1dc2d52,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""November"":0,""December"":0,""July"":0,""March"":1,""February"":1,""January"":1,""May"":1,""August"":0,""June"":1,""September"":0,""April"":0}",,4481,9/24/18 14:46,26062
645673389da0a4a90941b0cbb6af13d5,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""June"":0,""April"":0,""March"":0,""August"":0,""December"":0,""September"":0,""February"":0,""October"":1,""January"":0,""May"":1,""July"":0}",,60011,9/24/18 14:46,26063
4dec212f5d635145284c08f44bf08c30,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""February"":1,""June"":0,""May"":0,""October"":0,""August"":0,""December"":0,""March"":0,""November"":0,""April"":0,""January"":1,""July"":0}",,26035,9/24/18 14:46,26064
53d4c3ebda7e7c2202155f13973cd24c,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":1,""January"":0,""November"":1,""February"":0,""July"":0,""May"":1,""October"":1,""June"":0,""April"":1,""December"":0,""August"":0,""September"":1}",,67421,9/24/18 14:46,26065
7627358f2aaa0c72d145090f001b15e6,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""April"":0,""May"":0,""August"":1,""March"":0,""December"":0,""February"":0,""June"":0,""July"":0,""September"":1,""November"":0,""January"":0}",,126729,9/24/18 14:46,26066
fc6c9894891045b0c15c74d057e41139,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""January"":0,""June"":0,""September"":0,""April"":1,""May"":1,""December"":0,""July"":0,""November"":1,""March"":1,""February"":0,""October"":1}",,101243,9/24/18 14:46,26067
9c165b9ba21c8fcf00e79b0f3e730283,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,46633,0,1,"NOVEMBER
",,21000,9/24/18 14:46,26068
cf5e6c9b14eb878d33a77c19dcca43f0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""July"":1,""November"":0,""June"":0,""April"":1,""March"":1,""December"":0,""October"":0,""September"":0,""May"":0,""January"":0,""August"":0}",,47867,9/24/18 14:46,26069
920ed0c293aaeae62cc2a6e9bf55917a,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,32531,0,1,may,,21000,9/24/18 14:46,26070
e1ecd55725c749021905d280a0579674,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,52497,0,1,November,,21000,9/24/18 14:47,26071
f3a319f88dc83cf0ca493c0c33663bd8,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""April"":0,""May"":0,""January"":0,""August"":0,""February"":0,""September"":1,""October"":0,""March"":0,""June"":0,""December"":0,""July"":0}",,23130,9/24/18 14:47,26072
df04dbbf111ef97a9ef11ac997bbc7f5,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,30,0,41656,0,1,mar,"jan
march",21000,9/24/18 14:47,26073
a57442d879a1abb50b1caf0e5d8fcc1f,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""July"":1,""August"":1,""June"":1,""April"":1,""January"":1,""October"":0,""September"":0,""May"":0,""March"":1,""February"":1,""December"":0}",,37044,9/24/18 14:47,26074
186a3787162542f4c83c3564c5c69cdc,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,80588,0,1,may,,21000,9/24/18 14:47,26075
e222ad9f1347d2e90c8cd19bdb1bec70,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,46915,0,1,september,,21000,9/24/18 14:47,26076
fc271aab8f768c9ea451f7a005532f62,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,39502,0,1,November,Dec Nov Jan Feb Mar Apr May Jun Jul,21000,9/24/18 14:47,26077
7a96a8c42e166d463682819c2c7fdaa1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""November"":0,""September"":0,""April"":0,""March"":1,""July"":0,""October"":0,""August"":0,""May"":0,""June"":0,""February"":1,""January"":1}",,77201,9/24/18 14:47,26078
4ac3221c7dae4b80511d25fbaaa35255,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,39024,0,1,November,November,21000,9/24/18 14:47,26079
c4a8200576ab2d113974a2d14eb2852c,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,31740,0,1,April,June July August s,21000,9/24/18 14:48,26080
920ed0c293aaeae62cc2a6e9bf55917a,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""November"":1,""April"":1,""June"":0,""August"":0,""September"":1,""October"":1,""January"":0,""February"":0,""July"":0,""March"":1,""May"":1}",,31371,9/24/18 14:48,26081
8449c7bce9926a0f931c00b767b487ef,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,52491,0,1,may,,21000,9/24/18 14:48,26082
e222ad9f1347d2e90c8cd19bdb1bec70,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""November"":0,""January"":0,""June"":0,""August"":0,""February"":0,""May"":1,""July"":0,""October"":1,""September"":1,""December"":1,""April"":0}",,8246,9/24/18 14:48,26083
df04dbbf111ef97a9ef11ac997bbc7f5,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""October"":0,""March"":1,""July"":0,""December"":0,""May"":0,""February"":0,""November"":1,""September"":0,""January"":1,""August"":0,""April"":0}",,10704,9/24/18 14:48,26084
a6359d8463cead73b0ba1a21c882638c,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,39900,0,1,november ,"oct
nov
dec
jan
feb mar",21000,9/24/18 14:48,26085
9c165b9ba21c8fcf00e79b0f3e730283,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":1,""April"":0,""March"":0,""January"":0,""August"":0,""October"":1,""May"":0,""June"":0,""November"":1,""July"":0,""December"":0,""February"":0}",,52932,9/24/18 14:48,26086
3280a739adace73c3e00b094201f6319,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,39852,0,1,september,,21000,9/24/18 14:48,26087
