subject,cond,question,question_ind,all_values,question_order,comp_check,comp_check_pass,comp_check_rt,comp_check2,comp_check_pass2,choice,scratch,rt,stamp,id
8e489c5b32773ba83aa594f131cbd90e,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,31507,0,1,"November
",,21000,7/30/20 19:40,42236
ccccb89d2c6226f8358e4d1661f6eb92,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,64875,0,1,,august,21000,7/30/20 19:42,42237
8e489c5b32773ba83aa594f131cbd90e,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""July"":0,""May"":0,""December"":0,""November"":1,""August"":0,""February"":0,""September"":1,""March"":0,""January"":0,""October"":0,""April"":0}","{""November"":2,""September"":1}",29061,7/30/20 19:43,42238
ad329ccf3871e553dd4ee7e651b90aa6,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,111520,0,1,November,January February,21000,7/30/20 19:44,42239
ccccb89d2c6226f8358e4d1661f6eb92,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""May"":0,""August"":1,""July"":0,""October"":1,""December"":0,""March"":0,""April"":0,""June"":0,""November"":1,""January"":0,""February"":0}","{""August"":3,""October"":2,""November"":1}",58654,7/30/20 19:45,42240
aed2c43b732c9aa713d5e43283514ea3,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,66854,15,0,january,,21000,7/30/20 19:47,42241
e592a8d6d7aabf20ee0d9dd46054e502,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,39931,0,1,november,"november
january
feb
mar
apr
",21000,7/30/20 19:47,42242
ad329ccf3871e553dd4ee7e651b90aa6,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":1,""February"":0,""April"":1,""October"":0,""January"":0,""June"":0,""May"":0,""July"":0,""September"":0,""August"":0,""December"":0,""November"":1}","{""March"":2,""April"":1,""November"":3}",29146,7/30/20 19:48,42243
24e40b181f25fcfb6597611fa2d1a3ca,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,0,0,63546,0,1,,March,21000,7/30/20 19:48,42244
882dbbd72bdc2b4201558be1a6390e89,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,64588,0,1,september,september,21000,7/30/20 19:49,42245
aed2c43b732c9aa713d5e43283514ea3,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""February"":1,""December"":0,""May"":1,""April"":0,""October"":0,""January"":1,""March"":0,""July"":0,""June"":0,""November"":0,""September"":0}","{""February"":3,""May"":1,""January"":2}",12534,7/30/20 19:49,42246
e592a8d6d7aabf20ee0d9dd46054e502,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""November"":1,""December"":0,""July"":0,""March"":0,""May"":0,""April"":1,""August"":0,""February"":0,""September"":1,""October"":1,""June"":0}","{""November"":1,""April"":4,""September"":2,""October"":3}",29725,7/30/20 19:49,42247
882dbbd72bdc2b4201558be1a6390e89,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":1,""July"":0,""October"":1,""December"":1,""March"":1,""November"":1,""January"":0,""February"":0,""June"":0,""September"":1,""August"":0,""May"":1}","{""April"":7,""October"":4,""December"":3,""March"":5,""November"":2,""September"":1,""May"":6}",9233,7/30/20 19:50,42248
af98d0272e8536bcc6fbcd3cf7cd159d,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,30339,0,1,october,march,21000,7/30/20 19:51,42249
61b337e04960a6fffb81f811a78f700b,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,40271,26,0,May,,21000,7/30/20 19:51,42250
7514b2db68d4ba490b91d02bbd5da968,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,38032,0,1,"may
may",,21000,7/30/20 19:52,42251
d471613c4379b933aa613337d48a1fb6,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,37083,0,1,march,march,21000,7/30/20 19:52,42252
af98d0272e8536bcc6fbcd3cf7cd159d,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":1,""August"":1,""January"":1,""November"":1,""December"":0,""July"":1,""March"":1,""February"":1,""September"":1,""April"":1,""May"":1,""October"":1}","{""June"":6,""August"":8,""January"":1,""November"":11,""July"":7,""March"":3,""February"":2,""September"":9,""April"":4,""May"":5,""October"":10}",36351,7/30/20 19:53,42253
24e40b181f25fcfb6597611fa2d1a3ca,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":1,""February"":0,""March"":1,""May"":1,""January"":0,""July"":0,""December"":0,""June"":1,""August"":0,""October"":1,""April"":1,""November"":1}","{""September"":7,""March"":1,""May"":2,""June"":6,""October"":4,""April"":5,""November"":3}",61302,7/30/20 19:53,42254
606b39aaccf5861b17bd363cd4399855,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,49055,26,0,Fizzle,,21000,7/30/20 19:53,42255
7514b2db68d4ba490b91d02bbd5da968,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""January"":1,""November"":0,""May"":1,""July"":1,""September"":0,""April"":0,""August"":0,""February"":1,""December"":1,""June"":1,""October"":0}","{""January"":2,""May"":6,""July"":5,""February"":3,""December"":1,""June"":4}",4940,7/30/20 19:54,42256
61b337e04960a6fffb81f811a78f700b,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""December"":0,""August"":0,""July"":0,""April"":1,""June"":0,""January"":0,""March"":1,""November"":0,""September"":1,""May"":1,""February"":1}","{""April"":4,""March"":1,""September"":2,""May"":3,""February"":5}",18825,7/30/20 19:54,42257
293b8188f2b4f0d9a3a807aa5f95140a,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,89353,26,0,september,,21000,7/30/20 19:54,42258
33a3460ecf598866cbba831eadcd92f6,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,43304,26,0,September,,21000,7/30/20 19:54,42259
606b39aaccf5861b17bd363cd4399855,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""April"":0,""July"":0,""September"":0,""January"":0,""December"":0,""May"":0,""August"":0,""November"":0,""March"":0,""October"":0,""June"":0}",{},12157,7/30/20 19:55,42260
07529a2a4d4505f154ed1ebcbf293b5b,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,37972,0,1,May,Jan Feb Mar Apr May June July Aug Sep Oct Nov,21000,7/30/20 19:56,42261
d471613c4379b933aa613337d48a1fb6,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""June"":0,""April"":1,""November"":0,""October"":0,""January"":1,""May"":0,""March"":1,""August"":0,""December"":0,""July"":0,""September"":0}","{""February"":2,""April"":4,""January"":1,""March"":3}",122410,7/30/20 19:56,42262
33a3460ecf598866cbba831eadcd92f6,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":1,""March"":0,""August"":1,""April"":0,""January"":1,""September"":1,""October"":0,""June"":0,""November"":0,""May"":0,""July"":1,""February"":1}","{""December"":5,""August"":3,""January"":null,""September"":1,""July"":2,""February"":6}",26577,7/30/20 19:57,42263
1eb4b28e411f6fe488e4193169c211d5,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,117443,0,1,septem,,21000,7/30/20 19:58,42264
293b8188f2b4f0d9a3a807aa5f95140a,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":1,""August"":0,""October"":0,""September"":1,""February"":0,""April"":1,""November"":1,""July"":0,""December"":0,""March"":1,""January"":0,""May"":1}","{""June"":6,""September"":2,""April"":3,""November"":1,""March"":4,""May"":5}",3930,7/30/20 19:58,42265
07529a2a4d4505f154ed1ebcbf293b5b,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""November"":1,""October"":1,""July"":1,""June"":1,""September"":1,""August"":1,""May"":1,""April"":1,""December"":1,""March"":1,""January"":1}","{""February"":2,""November"":11,""October"":10,""July"":7,""June"":6,""September"":9,""August"":8,""May"":5,""April"":4,""December"":12,""March"":3,""January"":1}",34837,7/30/20 19:58,42266
1ecdf401f7edcf1e7fed4ed9e78eb93e,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,53540,0,1,May,may,21000,7/30/20 19:59,42267
973f8bb7212cd89e61bfe9adfa966280,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,50701,0,1,august,,21000,7/30/20 19:59,42268
34a3eaca6039268179049968c2dff4bb,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,51203,0,1,MAY,,21000,7/30/20 20:00,42269
3c41e3fe7e1ac043d5f4a68b664dc29f,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,31529,0,1,May,,21000,7/30/20 20:01,42270
1ecdf401f7edcf1e7fed4ed9e78eb93e,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""August"":0,""September"":0,""April"":0,""December"":0,""October"":0,""May"":1,""November"":1,""March"":0,""February"":0,""June"":0,""January"":0}","{""May"":1,""November"":2}",29106,7/30/20 20:01,42271
973f8bb7212cd89e61bfe9adfa966280,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""May"":0,""November"":0,""October"":1,""July"":1,""August"":1,""June"":0,""March"":0,""February"":0,""December"":0,""September"":0,""January"":0}","{""October"":1,""July"":3,""August"":2}",5807,7/30/20 20:01,42272
34a3eaca6039268179049968c2dff4bb,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":1,""January"":1,""July"":0,""June"":0,""May"":1,""November"":0,""February"":1,""September"":0,""October"":0,""March"":1,""December"":0,""April"":1}","{""August"":6,""January"":1,""May"":5,""February"":2,""March"":3,""April"":4}",13356,7/30/20 20:02,42273
1eb4b28e411f6fe488e4193169c211d5,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""June"":0,""August"":1,""December"":1,""May"":0,""July"":0,""November"":0,""April"":0,""September"":1,""January"":1,""February"":0,""March"":0}","{""August"":3,""December"":1,""September"":4,""January"":2}",172872,7/30/20 20:04,42274
3c41e3fe7e1ac043d5f4a68b664dc29f,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""July"":0,""November"":1,""May"":1,""March"":1,""June"":0,""October"":0,""February"":1,""January"":1,""August"":0,""September"":0,""December"":1}","{""November"":1,""May"":6,""March"":5,""February"":4,""January"":3,""December"":2}",84077,7/30/20 20:04,42275
ebaa4d3f5df5ee3b2c43a8a209b5da0a,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,64536,0,1,March,,21000,7/30/20 20:06,42276
ab5c6f454cf2ed812bafdfaf05112710,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,25804,0,1,first,,21000,7/30/20 20:06,42277
8d5f0b2d0634ec4cd9442b86bff69c6d,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,77702,0,1,May,,21000,7/30/20 20:07,42278
ebaa4d3f5df5ee3b2c43a8a209b5da0a,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":1,""November"":0,""July"":0,""January"":0,""October"":0,""April"":0,""March"":1,""August"":0,""June"":0,""December"":0,""May"":0,""February"":1}","{""September"":2,""March"":3,""February"":1}",2274,7/30/20 20:07,42279
f7015816102ea76e9520ee588999785e,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,55339,0,1,oc,,21000,7/30/20 20:08,42280
ab5c6f454cf2ed812bafdfaf05112710,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""July"":1,""May"":0,""March"":1,""December"":0,""October"":1,""September"":1,""April"":0,""February"":0,""August"":0,""January"":0,""November"":1}","{""July"":null,""March"":null,""October"":null,""September"":null,""November"":1}",117366,7/30/20 20:09,42281
f7015816102ea76e9520ee588999785e,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""December"":0,""August"":0,""November"":0,""March"":0,""October"":1,""July"":0,""April"":1,""February"":0,""January"":1,""September"":1,""May"":0}","{""October"":4,""April"":3,""January"":2,""September"":1}",15094,7/30/20 20:10,42282
8d5f0b2d0634ec4cd9442b86bff69c6d,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":1,""December"":0,""March"":1,""October"":0,""February"":1,""April"":1,""November"":1,""August"":0,""January"":1,""May"":1,""September"":0,""July"":1}","{""June"":7,""March"":4,""February"":3,""April"":5,""November"":1,""January"":2,""May"":6,""July"":8}",50959,7/30/20 20:11,42283
7797ad0ca288ff3f3582db6b99ad29b9,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,41833,0,1,A,,21000,7/30/20 20:13,42284
46d4b66e82914213f339fa41267f9703,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,59903,26,0,august,,21000,7/30/20 20:13,42285
3feb7829157c36039dc58f13d6bc2330,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,28580,0,1,"November
November",,21000,7/30/20 20:14,42286
46d4b66e82914213f339fa41267f9703,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""December"":0,""April"":0,""August"":1,""March"":1,""May"":1,""September"":1,""June"":0,""November"":0,""February"":0,""January"":0,""October"":1}","{""August"":5,""March"":4,""May"":3,""September"":2,""October"":1}",33838,7/30/20 20:15,42287
1939713885936ee844d4b7ba23f0c550,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,61529,15,0,mar,march,21000,7/30/20 20:15,42288
7797ad0ca288ff3f3582db6b99ad29b9,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""March"":0,""May"":0,""August"":0,""October"":0,""January"":0,""April"":1,""November"":0,""December"":0,""September"":1,""June"":0,""February"":0}","{""April"":1,""September"":2}",9765,7/30/20 20:15,42289
3feb7829157c36039dc58f13d6bc2330,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""July"":0,""September"":0,""August"":0,""May"":0,""April"":0,""March"":0,""November"":1,""December"":0,""June"":0,""January"":0,""February"":0}","{""November"":1}",24120,7/30/20 20:16,42290
1939713885936ee844d4b7ba23f0c550,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""August"":0,""July"":0,""February"":0,""April"":0,""November"":0,""December"":0,""October"":0,""January"":0,""June"":0,""September"":0,""March"":1}","{""March"":1}",5753,7/30/20 20:17,42291
5e56160451244db8ad2260eb1170c1df,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,23089,0,1,October,jan? nov?,21000,7/30/20 20:18,42292
3f5c135437a734011caa14ccfed34dd1,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,46626,0,1,May,,21000,7/30/20 20:18,42293
050e62b219a872a147a5d8c1322a5a71,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,36621,0,1,,,21000,7/30/20 20:20,42294
5e56160451244db8ad2260eb1170c1df,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":1,""November"":1,""August"":0,""June"":0,""May"":0,""March"":1,""July"":0,""April"":0,""October"":1,""September"":1,""December"":1,""February"":1}","{""January"":1,""November"":2,""March"":7,""October"":6,""September"":4,""December"":5,""February"":3}",25338,7/30/20 20:20,42295
3f5c135437a734011caa14ccfed34dd1,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""July"":0,""February"":1,""January"":1,""April"":1,""May"":1,""December"":0,""September"":0,""October"":0,""August"":0,""November"":0,""March"":1}","{""February"":2,""January"":1,""April"":4,""May"":5,""March"":3}",36065,7/30/20 20:20,42296
050e62b219a872a147a5d8c1322a5a71,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""November"":0,""September"":1,""June"":0,""December"":0,""August"":0,""January"":0,""October"":0,""March"":1,""May"":0,""April"":1,""February"":0}","{""September"":3,""March"":1,""April"":2}",54537,7/30/20 20:23,42297
0e3af903f6801046a5e99da6802c8c63,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,120881,26,0,a,,21000,7/30/20 20:23,42298
724a3790b750de521e941659fb94e804,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,84857,0,1,"November
",,21000,7/30/20 20:25,42299
336817be57413c4acd2f81e516c958ff,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,31559,0,1,november,,21000,7/30/20 20:27,42300
0e3af903f6801046a5e99da6802c8c63,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""December"":0,""March"":0,""August"":1,""January"":0,""September"":0,""October"":0,""July"":0,""February"":0,""May"":0,""April"":1,""November"":0}","{""August"":2,""April"":1}",116690,7/30/20 20:27,42301
f7b84fa6a39ce605bb74a4dae97868ae,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,119017,0,1,"May
May",,21000,7/30/20 20:27,42302
85abffd6b1bf76b11cf58db848dcd740,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,80478,0,1,May,,21000,7/30/20 20:28,42303
724a3790b750de521e941659fb94e804,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""January"":0,""August"":0,""February"":0,""July"":0,""September"":0,""April"":0,""June"":0,""November"":1,""March"":0,""May"":1,""December"":0}","{""November"":1,""May"":2}",51971,7/30/20 20:28,42304
386e641f2f0d2c5c32336d3eee95f248,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,58819,0,1,march,,21000,7/30/20 20:28,42305
96fc7eff3f78d94ec7f7e8e557ad2079,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,104750,0,1,,april,21000,7/30/20 20:28,42306
5a96f47bb3288a8df223eb542611b5cd,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,88022,0,1,,,21000,7/30/20 20:29,42307
336817be57413c4acd2f81e516c958ff,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""January"":1,""August"":0,""April"":1,""March"":1,""May"":0,""July"":0,""October"":1,""June"":0,""November"":1,""December"":1,""February"":1}","{""January"":1,""April"":4,""March"":3,""October"":5,""November"":7,""December"":6,""February"":2}",57318,7/30/20 20:30,42308
85abffd6b1bf76b11cf58db848dcd740,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""May"":1,""October"":1,""July"":1,""March"":1,""June"":1,""September"":1,""August"":1,""November"":1,""December"":1,""April"":1,""January"":1}","{""February"":3,""May"":1,""October"":10,""July"":7,""March"":4,""June"":6,""September"":9,""August"":8,""November"":11,""December"":12,""April"":5,""January"":2}",11651,7/30/20 20:30,42309
e7fb694519db4636328eba0730e6afe9,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,42023,0,1,"May
",,21000,7/30/20 20:31,42310
0469543d50e96cdfbde660428ceeaad4,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,20398,0,1,November,,21000,7/30/20 20:31,42311
1266a08474184e322494261f75b59fae,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,26250,0,1,May,,21000,7/30/20 20:31,42312
f7b84fa6a39ce605bb74a4dae97868ae,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":1,""August"":0,""June"":0,""April"":1,""September"":0,""July"":0,""May"":1,""January"":1,""December"":0,""February"":1,""November"":0,""October"":0}","{""March"":3,""April"":4,""May"":5,""January"":1,""February"":2}",83313,7/30/20 20:31,42313
96fc7eff3f78d94ec7f7e8e557ad2079,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""June"":0,""January"":1,""March"":1,""April"":1,""December"":1,""July"":0,""November"":0,""October"":0,""August"":0,""May"":1,""September"":0}","{""February"":5,""January"":3,""March"":4,""April"":6,""December"":2,""May"":1}",30630,7/30/20 20:31,42314
5a96f47bb3288a8df223eb542611b5cd,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":1,""November"":1,""April"":1,""September"":1,""August"":0,""May"":1,""October"":1,""July"":0,""December"":0,""February"":0,""June"":0,""March"":1}","{""January"":7,""November"":2,""April"":5,""September"":4,""May"":1,""October"":3,""March"":6}",15751,7/30/20 20:32,42315
386e641f2f0d2c5c32336d3eee95f248,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""March"":1,""July"":0,""December"":0,""June"":0,""November"":0,""October"":0,""April"":0,""May"":1,""September"":0,""February"":0,""August"":0}","{""March"":1,""May"":2}",72622,7/30/20 20:33,42316
1266a08474184e322494261f75b59fae,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""November"":0,""December"":1,""September"":0,""June"":0,""March"":0,""February"":1,""April"":1,""October"":0,""August"":0,""May"":1,""July"":0}","{""December"":2,""February"":1,""April"":3,""May"":4}",24474,7/30/20 20:33,42317
0469543d50e96cdfbde660428ceeaad4,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""September"":1,""July"":0,""December"":0,""February"":0,""August"":0,""November"":1,""April"":1,""October"":1,""March"":0,""May"":0,""June"":0}","{""September"":2,""November"":1,""April"":3,""October"":4}",36668,7/30/20 20:33,42318
e7fb694519db4636328eba0730e6afe9,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":1,""June"":1,""March"":1,""July"":1,""January"":1,""December"":1,""April"":1,""February"":1,""November"":1,""May"":1,""October"":1,""September"":1}","{""August"":8,""June"":6,""March"":3,""July"":7,""January"":1,""December"":12,""April"":4,""February"":2,""November"":11,""May"":5,""October"":10,""September"":9}",34316,7/30/20 20:33,42319
db38ade4aba7535c8f463d32f08e8e08,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,48867,0,1,ocotobe,,21000,7/30/20 20:35,42320
63cc486bdc5146895288364cb7c0db3b,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,22085,0,1,March,july jan dec feb mar apr ,21000,7/30/20 20:36,42321
db38ade4aba7535c8f463d32f08e8e08,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""November"":0,""March"":0,""December"":1,""October"":1,""May"":0,""February"":1,""September"":1,""August"":1,""June"":0,""July"":1,""April"":0}","{""December"":3,""October"":1,""February"":2,""September"":4,""August"":5,""July"":6}",24393,7/30/20 20:37,42322
0328b076c92acbd93793dcfe1671d91e,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,46712,0,1,september,,21000,7/30/20 20:37,42323
63cc486bdc5146895288364cb7c0db3b,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":1,""December"":1,""June"":0,""April"":1,""July"":0,""February"":1,""January"":1,""October"":0,""May"":0,""September"":0,""November"":0,""August"":0}","{""March"":4,""December"":1,""April"":5,""February"":3,""January"":2}",23260,7/30/20 20:38,42324
0328b076c92acbd93793dcfe1671d91e,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":1,""November"":0,""February"":0,""December"":1,""April"":1,""March"":0,""January"":0,""June"":0,""July"":0,""May"":0,""October"":1,""August"":0}","{""September"":2,""December"":1,""April"":3,""October"":4}",32650,7/30/20 20:40,42325
d0aacc77946ab19a19341d582dc0c176,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,35834,0,1,May,,21000,7/30/20 20:41,42326
29e76c492930f90217169ffb23d938a4,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,41618,0,1,november,,21000,7/30/20 20:42,42327
d0aacc77946ab19a19341d582dc0c176,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":1,""May"":1,""June"":0,""January"":0,""November"":1,""December"":0,""March"":0,""September"":0,""July"":0,""February"":0,""April"":0,""August"":0}","{""October"":1,""May"":3,""November"":2}",48833,7/30/20 20:43,42328
a5c8a8fe12b078a7e75ba89ec6b56ada,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,30882,0,1,March,january february march april may june,21000,7/30/20 20:44,42329
29e76c492930f90217169ffb23d938a4,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""February"":0,""April"":1,""August"":0,""September"":1,""May"":1,""January"":0,""March"":0,""December"":0,""June"":0,""October"":1,""July"":0}","{""November"":1,""April"":4,""September"":3,""May"":5,""October"":2}",28065,7/30/20 20:44,42330
a5c8a8fe12b078a7e75ba89ec6b56ada,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""November"":0,""February"":1,""May"":0,""October"":0,""April"":1,""August"":0,""March"":1,""December"":0,""January"":1,""July"":0,""June"":0}","{""February"":2,""April"":4,""March"":3,""January"":1}",7779,7/30/20 20:45,42331
1db490ce3546963370221a8beebef65e,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,40785,0,1,may,,21000,7/30/20 20:45,42332
1db490ce3546963370221a8beebef65e,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":1,""May"":1,""June"":1,""December"":0,""September"":0,""April"":1,""August"":0,""January"":1,""February"":1,""July"":0,""October"":0,""November"":0}","{""March"":3,""May"":5,""June"":6,""April"":4,""January"":1,""February"":2}",6655,7/30/20 20:47,42333
b5b5f2ab079b6e22f23f7c54a40dce52,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,61161,26,0,october,october,21000,7/30/20 20:50,42334
754a8b0bc50d8d6bd5a694399ed6a2f5,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,37357,0,1,november,,21000,7/30/20 20:51,42335
cd9464be91212a3073d43468b61f3ae2,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,29062,0,1,October,Jan,21000,7/30/20 20:51,42336
b5b5f2ab079b6e22f23f7c54a40dce52,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""May"":0,""August"":0,""November"":0,""September"":1,""October"":1,""January"":1,""April"":0,""February"":0,""March"":0,""December"":0,""June"":0}","{""September"":2,""October"":3,""January"":1}",37573,7/30/20 20:52,42337
931ef0f6b8acac53b1886424b0c8f807,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,31204,0,1,April,,21000,7/30/20 20:52,42338
47b61cfc037aaba0e51dd209bdc7212f,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,20961,0,1,may,may,21000,7/30/20 20:52,42339
e5b6fe5028d7c0bcaed0854842bdf541,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,274232,15,0,,,21000,7/30/20 20:53,42340
754a8b0bc50d8d6bd5a694399ed6a2f5,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""April"":0,""August"":0,""September"":0,""May"":0,""July"":0,""October"":0,""June"":0,""November"":1,""March"":0,""January"":0,""February"":0}","{""November"":1}",52304,7/30/20 20:53,42341
